ID,OR,SR,OR-Description,SR-Description,Product,Quantity,quantityUnitOfMeasure,Crew,Shift,PostingDate
2804384,0124319001001,0124319001001_001,BAKING,BAKING,XMPL-BLD45,274.9980000000,g,B,Shift 1,2023-02-05 08:32:26.980
2804545,0124319001001,0124319001001,BAKING,BAKING,XMPL-BLD45,766.0020000000,g,B,Shift 1,2023-02-05 10:27:34.827
2804576,0124319001001,0124319001001,BAKING,BAKING,XMPL-BLD45,760.0020000000,g,B,Shift 1,2023-02-05 10:27:51.030
2804587,0124319001001,0124319001001,BAKING,BAKING,XMPL-BLD45,760.0020000000,g,B,Shift 1,2023-02-05 10:28:26.117
2804598,0124319001001,0124319001001_001,BAKING,BAKING,XMPL-BLD45,274.9980000000,g,B,Shift 1,2023-02-05 10:28:52.180
2804610,0124319001001,0124319001001_001,BAKING,BAKING,XMPL-BLD45,270.0000000000,g,B,Shift 1,2023-02-05 10:29:04.320
2804685,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,691.7700000000,g,B,Shift 1,2023-02-05 11:03:07.990
2804695,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,641.3700000000,g,B,Shift 1,2023-02-05 11:03:39.227
2804705,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,304.2600000000,g,B,Shift 1,2023-02-05 11:04:04.663
2804715,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,308.2200000000,g,B,Shift 1,2023-02-05 11:04:21.977
2804818,0124453001001,0124453001001,BAKING,BAKING,XMPL-BSC00,564.0000000000,g,B,Shift 1,2023-02-05 12:32:24.600
2804828,0124453001001,0124453001001,BAKING,BAKING,XMPL-BSC00,568.0000000000,g,B,Shift 1,2023-02-05 12:32:35.523
2804838,0124453001001,0124453001001_001,BAKING,BAKING,XMPL-BSC00,386.0000000000,g,B,Shift 1,2023-02-05 12:32:50.103
2804848,0124453001001,0124453001001_001,BAKING,BAKING,XMPL-BSC00,389.0000000000,g,B,Shift 1,2023-02-05 12:32:57.603
2805037,0124453001001,0124453001001,BAKING,BAKING,XMPL-BSC00,435.0000000000,g,B,Shift 1,2023-02-05 15:27:04.690
2805047,0124453001001,0124453001001,BAKING,BAKING,XMPL-BSC00,437.0000000000,g,B,Shift 1,2023-02-05 15:27:15.220
2805057,0124453001001,0124453001001_001,BAKING,BAKING,XMPL-BSC00,277.0000000000,g,B,Shift 1,2023-02-05 15:27:47.347
2805067,0124453001001,0124453001001_001,BAKING,BAKING,XMPL-BSC00,300.0000000000,g,B,Shift 1,2023-02-05 15:27:56.177
2805123,0124446001001,0124446001001,BAKING,BAKING,XMPL-BLD45,635.8700000000,g,B,Shift 1,2023-02-05 16:23:56.830
2805134,0124446001001,0124446001001,BAKING,BAKING,XMPL-BLD45,644.8000000000,g,B,Shift 1,2023-02-05 16:24:16.630
2805145,0124446001001,0124446001001_001,BAKING,BAKING,XMPL-BLD45,394.6700000000,g,B,Shift 1,2023-02-05 16:24:37.307
2805156,0124446001001,0124446001001_001,BAKING,BAKING,XMPL-BLD45,391.7100000000,g,B,Shift 1,2023-02-05 16:24:52.980
2805201,0124446001001,0124446001001,BAKING,BAKING,XMPL-BLD45,624.9600000000,g,B,Shift 1,2023-02-05 16:46:10.660
2805212,0124446001001,0124446001001,BAKING,BAKING,XMPL-BLD45,624.9600000000,g,B,Shift 1,2023-02-05 16:46:30.727
2805223,0124446001001,0124446001001_001,BAKING,BAKING,XMPL-BLD45,379.8700000000,g,B,Shift 1,2023-02-05 16:46:47.780
2805234,0124446001001,0124446001001_001,BAKING,BAKING,XMPL-BLD45,379.8700000000,g,B,Shift 1,2023-02-05 16:46:57.867
2805243,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,496.0800000000,g,B,Shift 1,2023-02-05 16:59:47.000
2805274,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,489.1800000000,g,B,Shift 1,2023-02-05 17:00:50.877
2805285,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,226.7100000000,g,B,Shift 1,2023-02-05 17:01:23.830
2805295,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,213.7800000000,g,B,Shift 1,2023-02-05 17:02:14.203
2805658,0124446001001,0124446001001,BAKING,BAKING,XMPL-BLD45,625.9500000000,g,A,Shift 2,2023-02-05 22:45:49.120
2805669,0124446001001,0124446001001,BAKING,BAKING,XMPL-BLD45,637.8600000000,g,A,Shift 2,2023-02-05 22:46:22.813
2805680,0124446001001,0124446001001_001,BAKING,BAKING,XMPL-BLD45,387.7600000000,g,A,Shift 2,2023-02-05 22:47:01.650
2805691,0124446001001,0124446001001_001,BAKING,BAKING,XMPL-BLD45,386.7700000000,g,A,Shift 2,2023-02-05 22:47:15.777
2805741,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,697.6800000000,g,A,Shift 2,2023-02-05 23:24:14.553
2805751,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,691.7700000000,g,A,Shift 2,2023-02-05 23:24:27.437
2805761,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,304.2600000000,g,A,Shift 2,2023-02-05 23:24:48.960
2805780,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,306.2400000000,g,A,Shift 2,2023-02-05 23:24:58.590
2805825,0124454001001,0124454001001,BAKING,BAKING,XMPL-BSC00,547.5360000000,g,A,Shift 2,2023-02-05 23:37:28.110
2805835,0124454001001,0124454001001,BAKING,BAKING,XMPL-BSC00,532.7360000000,g,A,Shift 2,2023-02-05 23:37:48.317
2805845,0124454001001,0124454001001_001,BAKING,BAKING,XMPL-BSC00,407.8400000000,g,A,Shift 2,2023-02-05 23:38:06.790
2805855,0124454001001,0124454001001_001,BAKING,BAKING,XMPL-BSC00,402.8640000000,g,A,Shift 2,2023-02-05 23:38:22.163
2805934,0124446001001,0124446001001,BAKING,BAKING,XMPL-BLD45,642.8200000000,g,D,Shift 2,2023-02-06 01:29:54.487
2805945,0124446001001,0124446001001,BAKING,BAKING,XMPL-BLD45,643.8100000000,g,D,Shift 2,2023-02-06 01:30:28.910
2805956,0124446001001,0124446001001_001,BAKING,BAKING,XMPL-BLD45,396.6400000000,g,D,Shift 2,2023-02-06 01:30:50.567
2805967,0124446001001,0124446001001_001,BAKING,BAKING,XMPL-BLD45,390.7200000000,g,D,Shift 2,2023-02-06 01:31:08.910
2806036,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,690.7800000000,g,D,Shift 2,2023-02-06 02:29:35.497
2806046,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,683.8500000000,g,D,Shift 2,2023-02-06 02:29:48.833
2806056,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,300.2700000000,g,D,Shift 2,2023-02-06 02:30:08.053
2806066,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,307.2300000000,g,D,Shift 2,2023-02-06 02:30:15.570
2806102,0124454001001,0124454001001,BAKING,BAKING,XMPL-BSC00,647.1680000000,g,D,Shift 2,2023-02-06 03:01:31.770
2806112,0124454001001,0124454001001,BAKING,BAKING,XMPL-BSC00,562.3200000000,g,D,Shift 2,2023-02-06 03:01:54.673
2806122,0124454001001,0124454001001_001,BAKING,BAKING,XMPL-BSC00,417.7920000000,g,D,Shift 2,2023-02-06 03:02:26.520
2806132,0124454001001,0124454001001_001,BAKING,BAKING,XMPL-BSC00,422.7680000000,g,D,Shift 2,2023-02-06 03:02:37.417
2806224,0124446001001,0124446001001,BAKING,BAKING,XMPL-BLD45,573.3800000000,g,D,Shift 2,2023-02-06 04:51:06.053
2806235,0124446001001,0124446001001,BAKING,BAKING,XMPL-BLD45,575.3600000000,g,D,Shift 2,2023-02-06 04:51:26.820
2806246,0124446001001,0124446001001_001,BAKING,BAKING,XMPL-BLD45,358.1600000000,g,D,Shift 2,2023-02-06 04:51:51.483
2806257,0124446001001,0124446001001_001,BAKING,BAKING,XMPL-BLD45,343.3600000000,g,D,Shift 2,2023-02-06 04:52:07.763
2806450,0124454001001,0124454001001,BAKING,BAKING,XMPL-BSC00,562.3200000000,g,C,Shift 1,2023-02-06 07:01:19.193
2806460,0124454001001,0124454001001,BAKING,BAKING,XMPL-BSC00,562.3200000000,g,C,Shift 1,2023-02-06 07:01:28.977
2806470,0124454001001,0124454001001_001,BAKING,BAKING,XMPL-BSC00,417.7920000000,g,C,Shift 1,2023-02-06 07:01:38.743
2806480,0124454001001,0124454001001_001,BAKING,BAKING,XMPL-BSC00,417.7920000000,g,C,Shift 1,2023-02-06 07:01:45.057
2806527,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,699.6600000000,g,C,Shift 1,2023-02-06 08:17:27.933
2806537,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,701.6400000000,g,C,Shift 1,2023-02-06 08:17:51.857
2806547,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,301.2600000000,g,C,Shift 1,2023-02-06 08:18:16.067
2806557,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,303.2700000000,g,C,Shift 1,2023-02-06 08:18:32.550
2806660,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,726.0000000000,g,C,Shift 1,2023-02-06 09:28:58.457
2806671,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,343.2300000000,g,C,Shift 1,2023-02-06 09:30:11.857
2806682,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,725.0100000000,g,C,Shift 1,2023-02-06 09:30:47.420
2806693,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,337.2900000000,g,C,Shift 1,2023-02-06 09:31:38.723
2806753,0124454001001,0124454001001,BAKING,BAKING,XMPL-BSC00,522.8640000000,g,C,Shift 1,2023-02-06 10:24:48.320
2806763,0124454001001,0124454001001,BAKING,BAKING,XMPL-BSC00,522.8640000000,g,C,Shift 1,2023-02-06 10:24:55.583
2806773,0124454001001,0124454001001_001,BAKING,BAKING,XMPL-BSC00,387.9520000000,g,C,Shift 1,2023-02-06 10:25:08.320
2806783,0124454001001,0124454001001_001,BAKING,BAKING,XMPL-BSC00,387.9520000000,g,C,Shift 1,2023-02-06 10:25:16.163
2807057,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,726.0000000000,g,C,Shift 1,2023-02-06 14:02:32.223
2807069,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,-726.0000000000,g,C,Shift 1,2023-02-06 14:06:06.773
2807080,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,697.3200000000,g,C,Shift 1,2023-02-06 14:06:33.577
2807091,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,328.3500000000,g,C,Shift 1,2023-02-06 14:07:05.250
2807102,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,708.1800000000,g,C,Shift 1,2023-02-06 14:07:31.147
2807113,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,331.3200000000,g,C,Shift 1,2023-02-06 14:07:56.417
2807169,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,713.5200000000,g,C,Shift 1,2023-02-06 14:29:47.437
2807179,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,716.4600000000,g,C,Shift 1,2023-02-06 14:30:07.670
2807189,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,308.2200000000,g,C,Shift 1,2023-02-06 14:30:26.720
2807199,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,314.1900000000,g,C,Shift 1,2023-02-06 14:30:40.923
2807290,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,810.0000000000,g,C,Shift 1,2023-02-06 15:48:20.233
2807300,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,810.0000000000,g,C,Shift 1,2023-02-06 15:48:31.140
2807467,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,696.7200000000,g,C,Shift 1,2023-02-06 17:05:20.857
2807477,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,691.7700000000,g,C,Shift 1,2023-02-06 17:05:36.143
2807487,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,308.2200000000,g,C,Shift 1,2023-02-06 17:05:58.060
2807497,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,306.2400000000,g,C,Shift 1,2023-02-06 17:06:12.060
2807517,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,716.1000000000,g,C,Shift 1,2023-02-06 17:21:57.700
2807528,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,341.2500000000,g,C,Shift 1,2023-02-06 17:22:28.037
2807539,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,716.1000000000,g,C,Shift 1,2023-02-06 17:23:25.213
2807562,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,341.2500000000,g,C,Shift 1,2023-02-06 17:23:54.813
2807956,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,710.5500000000,g,D,Shift 2,2023-02-06 22:54:51.737
2807966,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,706.5900000000,g,D,Shift 2,2023-02-06 22:55:10.757
2807976,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,316.1700000000,g,D,Shift 2,2023-02-06 22:55:22.727
2807986,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,317.1900000000,g,D,Shift 2,2023-02-06 22:55:34.913
2808069,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,900.0000000000,g,D,Shift 2,2023-02-06 23:46:13.497
2808079,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,915.0000000000,g,D,Shift 2,2023-02-06 23:46:29.277
2808288,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,769.8300000000,g,D,Shift 2,2023-02-07 03:25:34.710
2808298,0124404001001,0124404001001,BAKING,BAKING,XMPL-BSC00,771.8100000000,g,D,Shift 2,2023-02-07 03:25:54.600
2808308,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,340.0500000000,g,D,Shift 2,2023-02-07 03:26:10.350
2808318,0124404001001,0124404001001_001,BAKING,BAKING,XMPL-BSC00,347.0100000000,g,D,Shift 2,2023-02-07 03:26:23.617
2808344,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,728.9700000000,g,D,Shift 2,2023-02-07 03:42:48.370
2808355,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,722.0400000000,g,D,Shift 2,2023-02-07 03:43:23.893
2808366,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,722.0400000000,g,D,Shift 2,2023-02-07 03:43:51.583
2808377,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,761.6100000000,g,D,Shift 2,2023-02-07 03:44:09.290
2808388,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,445.0800000000,g,D,Shift 2,2023-02-07 03:44:29.297
2808399,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,533.1300000000,g,D,Shift 2,2023-02-07 03:44:41.517
2808410,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,346.2000000000,g,D,Shift 2,2023-02-07 03:45:08.330
2808421,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,342.2400000000,g,D,Shift 2,2023-02-07 03:45:18.380
2808432,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,360.0900000000,g,D,Shift 2,2023-02-07 03:45:29.740
2808443,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,358.1100000000,g,D,Shift 2,2023-02-07 03:45:41.340
2808454,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,252.9600000000,g,D,Shift 2,2023-02-07 03:45:51.433
2808465,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,250.9800000000,g,D,Shift 2,2023-02-07 03:46:04.893
2808501,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,790.0000000000,g,D,Shift 2,2023-02-07 04:39:59.583
2808511,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,810.0000000000,g,D,Shift 2,2023-02-07 04:40:10.600
2808947,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,707.1900000000,g,C,Shift 1,2023-02-07 09:23:19.477
2808958,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,717.0900000000,g,C,Shift 1,2023-02-07 09:23:29.077
2808969,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,339.2700000000,g,C,Shift 1,2023-02-07 09:23:52.203
2808980,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,345.2100000000,g,C,Shift 1,2023-02-07 09:24:05.173
2809068,0124450001001,0124450001001,BAKING,BAKING,XMPL-BSC00,692.4060000000,g,C,Shift 1,2023-02-07 09:58:34.890
2809078,0124450001001,0124450001001,BAKING,BAKING,XMPL-BSC00,690.4300000000,g,C,Shift 1,2023-02-07 09:58:53.750
2809088,0124450001001,0124450001001_001,BAKING,BAKING,XMPL-BSC00,404.5340000000,g,C,Shift 1,2023-02-07 09:59:19.423
2809098,0124450001001,0124450001001_001,BAKING,BAKING,XMPL-BSC00,400.5820000000,g,C,Shift 1,2023-02-07 09:59:35.330
2809379,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,687.4200000000,g,C,Shift 1,2023-02-07 12:46:04.980
2809390,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,678.5100000000,g,C,Shift 1,2023-02-07 12:46:23.687
2809401,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,328.3500000000,g,C,Shift 1,2023-02-07 12:46:32.877
2809412,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,327.3600000000,g,C,Shift 1,2023-02-07 12:46:45.363
2809421,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,460.0000000000,g,C,Shift 1,2023-02-07 12:51:52.047
2809431,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,460.0000000000,g,C,Shift 1,2023-02-07 12:52:01.953
2809473,0124450001001,0124450001001,BAKING,BAKING,XMPL-BSC00,643.8120000000,g,C,Shift 1,2023-02-07 13:14:11.480
2809483,0124450001001,0124450001001,BAKING,BAKING,XMPL-BSC00,639.8340000000,g,C,Shift 1,2023-02-07 13:14:31.173
2809493,0124450001001,0124450001001_001,BAKING,BAKING,XMPL-BSC00,378.8720000000,g,C,Shift 1,2023-02-07 13:15:09.340
2809503,0124450001001,0124450001001_001,BAKING,BAKING,XMPL-BSC00,374.9460000000,g,C,Shift 1,2023-02-07 13:15:23.030
2809604,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,-460.0000000000,g,C,Shift 1,2023-02-07 14:31:59.470
2809614,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,-460.0000000000,g,C,Shift 1,2023-02-07 14:32:10.253
2809658,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,460.0000000000,g,C,Shift 1,2023-02-07 14:44:18.570
2809668,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,460.0000000000,g,C,Shift 1,2023-02-07 14:44:30.070
2809800,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,437.1900000000,g,C,Shift 1,2023-02-07 16:31:13.730
2809811,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,211.2900000000,g,C,Shift 1,2023-02-07 16:31:52.083
2809835,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,425.3100000000,g,C,Shift 1,2023-02-07 16:32:22.570
2809846,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,205.3500000000,g,C,Shift 1,2023-02-07 16:32:48.200
2809948,0124494001001,0124494001001,BAKING,BAKING,XMPL-BLD45,1160.0000000000,g,C,Shift 1,2023-02-07 17:21:17.507
2809960,0124494001001,0124494001001,BAKING,BAKING,XMPL-BLD45,1168.0000000000,g,C,Shift 1,2023-02-07 17:21:55.233
2810139,0124397001001,0124397001001,BAKING,BAKING,XMPL-BLD45,1060.0000000000,g,C,Shift 1,2023-02-07 17:59:43.837
2810150,0124397001001,0124397001001,BAKING,BAKING,XMPL-BLD45,1060.0000000000,g,C,Shift 1,2023-02-07 17:59:52.370
2810161,0124500001001,0124500001001,BAKING,BAKING,GBTR-LG35,380.0100000000,g,D,Shift 2,2023-02-07 18:07:55.737
2810361,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,566.7600000000,g,D,Shift 2,2023-02-07 21:19:45.110
2810372,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,634.0200000000,g,D,Shift 2,2023-02-07 21:20:16.860
2810383,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,271.8000000000,g,D,Shift 2,2023-02-07 21:20:48.520
2810394,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,302.5500000000,g,D,Shift 2,2023-02-07 21:21:22.527
2810405,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,-302.5500000000,g,D,Shift 2,2023-02-07 21:22:03.903
2810416,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,302.5500000000,g,D,Shift 2,2023-02-07 21:22:45.757
2810502,0124494001001,0124494001001,BAKING,BAKING,XMPL-BLD45,1023.0000000000,g,D,Shift 2,2023-02-07 22:41:11.510
2810513,0124494001001,0124494001001,BAKING,BAKING,XMPL-BLD45,1021.0000000000,g,D,Shift 2,2023-02-07 22:41:22.557
2810610,0124397001001,0124397001001,BAKING,BAKING,XMPL-BLD45,870.0000000000,g,D,Shift 2,2023-02-07 23:29:01.673
2810621,0124397001001,0124397001001,BAKING,BAKING,XMPL-BLD45,910.0000000000,g,D,Shift 2,2023-02-07 23:29:08.737
2810772,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,836.2500000000,g,A,Shift 2,2023-02-08 01:06:08.547
2810783,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,824.3400000000,g,A,Shift 2,2023-02-08 01:06:55.873
2810786,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,-427.5600000000,g,A,Shift 2,2023-02-08 01:08:04.103
2810789,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,-444.4200000000,g,A,Shift 2,2023-02-08 01:08:28.073
2810800,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,833.7900000000,g,A,Shift 2,2023-02-08 01:09:55.717
2810811,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,821.9400000000,g,A,Shift 2,2023-02-08 01:10:29.033
2810989,0124494001001,0124494001001,BAKING,BAKING,XMPL-BLD45,1021.0000000000,g,A,Shift 2,2023-02-08 03:01:26.900
2811000,0124494001001,0124494001001,BAKING,BAKING,XMPL-BLD45,1022.0000000000,g,A,Shift 2,2023-02-08 03:01:39.627
2811025,0124397001001,0124397001001,BAKING,BAKING,XMPL-BLD45,930.0000000000,g,A,Shift 2,2023-02-08 03:51:34.620
2811036,0124397001001,0124397001001,BAKING,BAKING,XMPL-BLD45,905.0000000000,g,A,Shift 2,2023-02-08 03:51:40.717
2811129,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,761.6100000000,g,A,Shift 2,2023-02-08 04:52:44.500
2811140,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,772.4700000000,g,A,Shift 2,2023-02-08 04:52:58.437
2811151,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,361.0800000000,g,A,Shift 2,2023-02-08 04:53:19.750
2811162,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,367.0500000000,g,A,Shift 2,2023-02-08 04:53:33.813
2811390,0124397001001,0124397001001,BAKING,BAKING,XMPL-BLD45,908.0000000000,g,B,Shift 1,2023-02-08 07:56:09.043
2811401,0124397001001,0124397001001,BAKING,BAKING,XMPL-BLD45,910.0000000000,g,B,Shift 1,2023-02-08 07:56:55.610
2811425,0124494001001,0124494001001,BAKING,BAKING,XMPL-BLD45,1026.0000000000,g,B,Shift 1,2023-02-08 08:05:05.283
2811436,0124494001001,0124494001001,BAKING,BAKING,XMPL-BLD45,1022.0000000000,g,B,Shift 1,2023-02-08 08:05:28.870
2811559,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,744.7800000000,g,B,Shift 1,2023-02-08 09:24:54.373
2811570,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,735.8700000000,g,B,Shift 1,2023-02-08 09:25:02.250
2811581,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,354.1500000000,g,B,Shift 1,2023-02-08 09:25:51.320
2811592,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,350.1900000000,g,B,Shift 1,2023-02-08 09:25:59.210
2811674,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,-460.0000000000,g,B,Shift 1,2023-02-08 10:49:07.600
2811684,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,-460.0000000000,g,B,Shift 1,2023-02-08 10:49:21.070
2812104,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,1287.0000000000,g,B,Shift 1,2023-02-08 16:19:26.873
2812114,0124390001001,0124390001001,BAKING,BAKING,GBTR-LG35,1283.0000000000,g,B,Shift 1,2023-02-08 16:20:08.433
2812126,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,697.3200000000,g,B,Shift 1,2023-02-08 16:27:32.543
2812137,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,702.2400000000,g,B,Shift 1,2023-02-08 16:27:40.670
2812148,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,827.3400000000,g,B,Shift 1,2023-02-08 16:28:14.140
2812159,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,-827.3400000000,g,B,Shift 1,2023-02-08 16:30:02.123
2812183,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,326.3700000000,g,B,Shift 1,2023-02-08 16:30:21.717
2812194,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,333.3000000000,g,B,Shift 1,2023-02-08 16:30:30.560
2812213,0124494001001,0124494001001,BAKING,BAKING,XMPL-BLD45,1069.0000000000,g,B,Shift 1,2023-02-08 16:42:45.530
2812224,0124494001001,0124494001001,BAKING,BAKING,XMPL-BLD45,1132.0000000000,g,B,Shift 1,2023-02-08 16:43:08.597
2812294,0124447001001,0124447001001,BAKING,BAKING,XMPL-BLD45,370.9200000000,g,B,Shift 1,2023-02-08 17:02:43.023
2812314,0124447001001,0124447001001_001,BAKING,BAKING,XMPL-BLD45,154.7400000000,g,B,Shift 1,2023-02-08 17:03:14.777
