ID,OR,SR,OR-Description,SR-Description,Description,StartTime,EndTime,Category,Crew,Shift,WorkCenter,DowntimeDuration
158032,0126039001001,0126039001001,BAKING,BAKING,Air Pocket Defect,2023-05-21 20:22:24.000,2023-05-21 20:38:30.000,Production Interruption,C,Shift 1,BREADBLAST07,16
158035,0126039001001,0126039001001,BAKING,BAKING,Air Pocket Defect,2023-05-21 21:11:55.000,2023-05-21 21:14:52.000,Production Interruption,C,Shift 1,BREADBLAST07,3
158045,0126039001001,0126039001001,BAKING,BAKING,Air Pocket Defect,2023-05-21 23:24:36.000,2023-05-21 23:45:38.000,Production Interruption,C,Shift 1,BREADBLAST07,21
158051,,,,,Burnt Dough Ends,2023-05-22 00:05:31.000,2023-05-22 00:22:04.000,Production Interruption,D,Shift 2,BREADBLAST07,17
158057,0126039001001,0126039001001,BAKING,BAKING,Air Pocket Defect,2023-05-22 01:05:41.000,2023-05-22 01:44:13.000,Production Interruption,D,Shift 2,BREADBLAST07,39
158059,0126039001001,0126039001001,BAKING,BAKING,Air Pocket Defect,2023-05-22 01:58:09.000,2023-05-22 02:43:24.000,Production Interruption,D,Shift 2,BREADBLAST07,45
158053,0125541001001,0125541001001,BAKING,BAKING,Proofer Beam,2023-05-22 00:00:00.000,2023-05-22 12:00:00.000,Machine Malfunction,D,Shift 2,BREADBLAST04,720
158060,0126039001001,0126039001001,BAKING,BAKING,Dough Roll Change,2023-05-22 02:50:14.000,2023-05-22 02:52:52.000,Batch Change,D,Shift 2,BREADBLAST07,2
158071,0126068001001,0126068001001,BAKING,BAKING,Oven Ventilation Check,2023-05-22 05:29:20.000,2023-05-22 05:39:32.000,Production Interruption,D,Shift 2,BREADBLAST06,10
141732,,,,,Product/Size/Shape,2023-02-18 01:27:13.000,2023-02-18 01:59:43.000,Recipe Transition,A,Shift 2,BREADBLAST06,32
141735,,,,,Dough Trim Waste,2023-02-18 05:57:53.000,2023-02-18 06:01:00.000,Production Interruption,A,Shift 2,BREADBLAST06,4
141738,0124449001001,0124449001001,BAKING,BAKING,Air Pocket Defect,2023-02-18 11:22:37.000,2023-02-18 11:35:04.000,Production Interruption,A,Shift 2,BREADBLAST06,13
141740,,,,,Dough Trim Waste,2023-02-18 11:37:36.000,2023-02-18 11:58:38.000,Production Interruption,A,Shift 2,BREADBLAST06,21
141742,,,,,Dough Trim Waste,2023-02-18 14:46:30.000,2023-02-18 14:48:54.000,Production Interruption,B,Shift 1,BREADBLAST06,2
141754,,,,,Dough Trim Waste,2023-02-18 18:23:15.000,2023-02-18 18:28:05.000,Production Interruption,B,Shift 1,BREADBLAST06,5
141757,,,,,Dough Trim Waste,2023-02-18 18:53:57.000,2023-02-18 18:59:08.000,Production Interruption,B,Shift 1,BREADBLAST06,6
141761,,,,,Dough Trim Waste,2023-02-18 20:06:59.000,2023-02-18 20:10:08.000,Production Interruption,B,Shift 1,BREADBLAST06,4
141763,,,,,Dough Trim Waste,2023-02-19 06:18:19.000,2023-02-19 06:23:42.000,Production Interruption,A,Shift 2,BREADBLAST06,5
141766,,,,,Dough Trim Waste,2023-02-19 06:35:56.000,2023-02-19 06:40:05.000,Production Interruption,A,Shift 2,BREADBLAST06,5
141769,0124449001001,0124449001001,BAKING,BAKING,Air Pocket Defect,2023-02-19 06:41:23.000,2023-02-19 06:43:43.000,Production Interruption,A,Shift 2,BREADBLAST06,2
141772,,,,,Product/Size/Shape,2023-02-19 12:16:10.000,2023-02-19 12:44:08.000,Recipe Transition,A,Shift 2,BREADBLAST06,28
142030,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,D,Shift 2,BREADBLAST04,720
142031,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,C,Shift 1,BREADBLAST04,720
142032,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,D,Shift 2,BREADBLAST04,720
142033,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,B,Shift 1,BREADBLAST04,720
142034,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,A,Shift 2,BREADBLAST04,720
142035,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,B,Shift 1,BREADBLAST04,720
142036,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,A,Shift 2,BREADBLAST04,720
142037,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,B,Shift 1,BREADBLAST04,720
142038,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,A,Shift 2,BREADBLAST04,720
142039,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,C,Shift 1,BREADBLAST04,720
142040,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,D,Shift 2,BREADBLAST04,720
142041,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,C,Shift 1,BREADBLAST04,720
142042,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,D,Shift 2,BREADBLAST04,720
142043,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,B,Shift 1,BREADBLAST04,720
142044,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,A,Shift 2,BREADBLAST04,720
142045,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,B,Shift 1,BREADBLAST04,720
142046,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,A,Shift 2,BREADBLAST04,720
142047,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,C,Shift 1,BREADBLAST04,720
142048,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,D,Shift 2,BREADBLAST04,720
142049,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,C,Shift 1,BREADBLAST04,720
142050,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,D,Shift 2,BREADBLAST04,720
142051,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,C,Shift 1,BREADBLAST04,720
142052,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,D,Shift 2,BREADBLAST04,720
142053,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,B,Shift 1,BREADBLAST04,720
142054,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,A,Shift 2,BREADBLAST04,720
142055,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,B,Shift 1,BREADBLAST04,720
142056,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,A,Shift 2,BREADBLAST04,720
142057,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,C,Shift 1,BREADBLAST04,720
142058,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,D,Shift 2,BREADBLAST04,720
142077,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-02-18 17:12:20.000,2023-02-18 17:35:04.000,On Hold,B,Shift 1,BREADBLAST04,23
142078,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-02-18 17:35:09.000,2023-02-18 17:56:11.000,On Hold,B,Shift 1,BREADBLAST04,21
142079,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-02-18 17:56:16.000,2023-02-18 18:00:38.000,On Hold,B,Shift 1,BREADBLAST04,4
142080,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-02-18 22:05:03.000,2023-02-18 22:16:51.000,On Hold,B,Shift 1,BREADBLAST04,11
142081,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-02-19 06:15:35.000,2023-02-19 06:45:59.000,On Hold,A,Shift 2,BREADBLAST04,30
142082,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-02-19 06:46:04.000,2023-02-19 07:09:38.000,On Hold,A,Shift 2,BREADBLAST04,23
142083,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-02-19 07:09:43.000,2023-02-19 07:31:11.000,On Hold,A,Shift 2,BREADBLAST04,22
142159,0124497001001,0124497001001,BAKING,BAKING,Production Planning,2023-02-20 01:00:00.000,2023-02-20 13:00:00.000,On Hold,A,Shift 2,BREADBLAST05,720
142160,0124497001001,0124497001001,BAKING,BAKING,Production Planning,2023-02-19 01:00:00.000,2023-02-19 13:00:00.000,On Hold,A,Shift 2,BREADBLAST05,720
142161,0124497001001,0124497001001,BAKING,BAKING,Production Planning,2023-02-18 01:00:00.000,2023-02-18 13:00:00.000,On Hold,A,Shift 2,BREADBLAST05,720
142165,0124707001001,0124707001001,BAKING,BAKING,Air Pocket Defect,2023-02-20 06:30:00.000,2023-02-20 07:10:00.000,Production Interruption,A,Shift 2,BREADBLAST07,40
142230,0124671001001,0124671001001,BAKING,BAKING,Oven Ventilation Check,2023-02-20 18:30:06.000,2023-02-20 18:34:03.000,Production Interruption,C,Shift 1,BREADBLAST06,4
143155,0124710001001,0124710001001,BAKING,BAKING,Equipment Servicing,2023-02-24 07:53:12.000,2023-02-28 17:41:39.000,Scheduled Service,D,Shift 2,BREADBLAST06,720
143156,0124710001001,0124710001001,BAKING,BAKING,Equipment Servicing,2023-02-24 07:53:12.000,2023-02-28 17:41:39.000,Scheduled Service,C,Shift 1,BREADBLAST06,720
143157,0124710001001,0124710001001,BAKING,BAKING,Equipment Servicing,2023-02-24 07:53:12.000,2023-02-28 17:41:39.000,Scheduled Service,D,Shift 2,BREADBLAST06,720
143158,0124710001001,0124710001001,BAKING,BAKING,Equipment Servicing,2023-02-24 07:53:12.000,2023-02-28 17:41:39.000,Scheduled Service,C,Shift 1,BREADBLAST06,720
143159,0124710001001,0124710001001,BAKING,BAKING,Equipment Servicing,2023-02-24 07:53:12.000,2023-02-28 17:41:39.000,Scheduled Service,D,Shift 2,BREADBLAST06,720
143160,0124710001001,0124710001001,BAKING,BAKING,Equipment Servicing,2023-02-24 07:53:12.000,2023-02-28 17:41:39.000,Scheduled Service,B,Shift 1,BREADBLAST06,720
143161,0124710001001,0124710001001,BAKING,BAKING,Equipment Servicing,2023-02-24 07:53:12.000,2023-02-28 17:41:39.000,Scheduled Service,A,Shift 2,BREADBLAST06,720
143162,0124710001001,0124710001001,BAKING,BAKING,Equipment Servicing,2023-02-24 07:53:12.000,2023-02-28 17:41:39.000,Scheduled Service,B,Shift 1,BREADBLAST06,280
143258,0124786001001,0124786001001,BAKING,BAKING,Oven Ventilation Check,2023-03-01 13:59:38.000,2023-03-01 14:15:36.000,Production Interruption,C,Shift 1,BREADBLAST05,16
142028,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,A,Shift 2,BREADBLAST04,720
142029,0124603001001,0124603001001,BAKING,BAKING,Production Planning,2023-01-29 13:14:38.000,2023-02-16 14:54:29.000,On Hold,C,Shift 1,BREADBLAST04,720
147114,0125088001001,0125088001001,BAKING,BAKING,Oven Ventilation Check,2023-03-20 03:43:44.000,2023-03-20 04:06:24.000,Production Interruption,A,Shift 2,BREADBLAST05,23
147121,0125094001001,0125094001001,BAKING,BAKING,Oven Ventilation Check,2023-03-20 10:14:56.000,2023-03-20 10:17:11.000,Production Interruption,D,Shift 2,BREADBLAST06,3
147093,,,,,Dough Roll Change,2023-03-19 13:42:32.000,2023-03-19 16:17:42.000,Batch Change,B,Shift 1,BREADBLAST04,155
147127,0125109001001,0125109001001,BAKING,BAKING,Oven Ventilation Check,2023-03-20 07:45:00.000,2023-03-20 08:00:00.000,Production Interruption,D,Shift 2,BREADBLAST07,15
147115,0125088001001,0125088001001,BAKING,BAKING,Oven Ventilation Check,2023-03-20 04:06:29.000,2023-03-20 04:07:28.000,Production Interruption,A,Shift 2,BREADBLAST05,1
147120,0125094001001,0125094001001,BAKING,BAKING,Oven Ventilation Check,2023-03-20 09:56:37.000,2023-03-20 10:10:33.000,Production Interruption,D,Shift 2,BREADBLAST06,14
147118,0125088001001,0125088001001,BAKING,BAKING,Air Pocket Defect,2023-03-20 06:05:07.000,2023-03-20 06:22:24.000,Production Interruption,D,Shift 2,BREADBLAST05,17
147144,,,,,Product/Size/Shape,2023-03-20 16:14:40.000,2023-03-20 16:35:10.000,Recipe Transition,C,Shift 1,BREADBLAST06,21
147178,,,,,Product/Size/Shape,2023-03-21 01:55:17.000,2023-03-21 01:58:26.000,Recipe Transition,D,Shift 2,BREADBLAST06,3
147181,0125088001001,0125088001001,BAKING,BAKING,Oven Ventilation Check,2023-03-21 02:41:26.000,2023-03-21 02:49:34.000,Production Interruption,D,Shift 2,BREADBLAST05,8
146087,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,C,Shift 1,BREADBLAST04,557
146088,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,D,Shift 2,BREADBLAST04,720
146089,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,B,Shift 1,BREADBLAST04,720
146090,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,A,Shift 2,BREADBLAST04,720
146091,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,B,Shift 1,BREADBLAST04,720
146092,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,A,Shift 2,BREADBLAST04,720
146093,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,C,Shift 1,BREADBLAST04,720
146094,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,D,Shift 2,BREADBLAST04,720
146095,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,C,Shift 1,BREADBLAST04,720
146096,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,D,Shift 2,BREADBLAST04,720
146097,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,C,Shift 1,BREADBLAST04,720
146098,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,D,Shift 2,BREADBLAST04,720
146099,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,B,Shift 1,BREADBLAST04,720
146100,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,A,Shift 2,BREADBLAST04,720
146101,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,B,Shift 1,BREADBLAST04,720
146102,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,A,Shift 2,BREADBLAST04,720
146103,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,C,Shift 1,BREADBLAST04,720
146104,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,D,Shift 2,BREADBLAST04,720
146105,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,C,Shift 1,BREADBLAST04,720
146106,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,D,Shift 2,BREADBLAST04,720
146107,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,B,Shift 1,BREADBLAST04,720
146108,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,A,Shift 2,BREADBLAST04,720
146109,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,B,Shift 1,BREADBLAST04,720
146110,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,A,Shift 2,BREADBLAST04,720
146111,,,,,Nozzle Cleaning,2023-03-07 14:43:43.000,2023-03-19 13:42:27.000,Production Interruption,B,Shift 1,BREADBLAST04,101
146112,0125121001001,0125121001001,BAKING,BAKING,Air Pocket Defect,2023-03-19 13:31:28.000,2023-03-19 13:53:44.000,Production Interruption,B,Shift 1,BREADBLAST06,22
146113,0125121001001,0125121001001,BAKING,BAKING,Air Pocket Defect,2023-03-19 13:53:49.000,2023-03-19 13:54:03.000,Production Interruption,B,Shift 1,BREADBLAST06,1
151122,0125577001001,0125577001001,BAKING,BAKING,Air Pocket Defect,2023-04-16 19:28:40.000,2023-04-16 19:36:54.000,Production Interruption,B,Shift 1,BREADBLAST05,8
151123,0125577001001,0125577001001,BAKING,BAKING,Air Pocket Defect,2023-04-16 19:43:23.000,2023-04-16 19:46:20.000,Production Interruption,B,Shift 1,BREADBLAST05,3
151121,0125577001001,0125577001001,BAKING,BAKING,Air Pocket Defect,2023-04-16 19:06:19.000,2023-04-16 19:28:35.000,Production Interruption,B,Shift 1,BREADBLAST05,22
151133,0125463001001,0125463001001,BAKING,BAKING,Oven Ventilation Check,2023-04-16 21:11:21.000,2023-04-16 21:34:48.000,Production Interruption,B,Shift 1,BREADBLAST06,23
151135,0125463001001,0125463001001,BAKING,BAKING,Oven Ventilation Check,2023-04-16 21:34:53.000,2023-04-16 21:36:15.000,Production Interruption,B,Shift 1,BREADBLAST06,2
166624,0127122001001,0127122001001,BAKING,BAKING,Oven Ventilation Check,2023-07-16 14:57:47.000,2023-07-16 15:19:45.000,Production Interruption,C,Shift 1,BREADBLAST06,22
166625,0127122001001,0127122001001,BAKING,BAKING,Oven Ventilation Check,2023-07-16 15:19:50.000,2023-07-16 15:21:59.000,Production Interruption,C,Shift 1,BREADBLAST06,2
166639,0127122001001,0127122001001,BAKING,BAKING,Air Pocket Defect,2023-07-16 17:44:50.000,2023-07-16 18:00:56.000,Production Interruption,C,Shift 1,BREADBLAST06,16
166678,0127119001001,0127119001001,BAKING,BAKING,Oven Ventilation Check,2023-07-17 03:29:37.000,2023-07-17 03:47:11.000,Production Interruption,D,Shift 2,BREADBLAST05,18
166686,0127123001001,0127123001001,BAKING,BAKING,Air Pocket Defect,2023-07-17 06:01:26.000,2023-07-17 06:10:01.000,Production Interruption,A,Shift 2,BREADBLAST06,9
166708,0127119001001,0127119001001,BAKING,BAKING,Air Pocket Defect,2023-07-17 11:53:17.000,2023-07-17 11:58:41.000,Production Interruption,A,Shift 2,BREADBLAST05,5
166707,0127119001001,0127119001001,BAKING,BAKING,Air Pocket Defect,2023-07-17 11:22:02.000,2023-07-17 11:53:12.000,Production Interruption,A,Shift 2,BREADBLAST05,31
166730,0126922001001,0126922001001,BAKING,BAKING,Oven Ventilation Check,2023-07-17 14:04:02.000,2023-07-17 14:24:21.000,Production Interruption,B,Shift 1,BREADBLAST04,20
166899,0127184001001,0127184001001,BAKING,BAKING,Air Pocket Defect,2023-07-18 19:55:22.000,2023-07-18 20:12:24.000,Production Interruption,B,Shift 1,BREADBLAST05,17
166911,0127185001001,0127185001001,BAKING,BAKING,Shift Start,2023-07-18 21:18:50.000,2023-07-18 21:39:38.000,Ready / Close Operations,B,Shift 1,BREADBLAST06,21
166920,,,,,Burnt Dough Ends,2023-07-18 22:25:56.000,2023-07-18 22:26:15.000,Production Interruption,B,Shift 1,BREADBLAST04,1
166904,0126937001001,0126937001001,BAKING,BAKING,Power Outage,2023-07-18 17:29:21.000,2023-07-18 19:55:22.000,Machine Malfunction,B,Shift 1,BREADBLAST04,146
166908,0127185001001,0127185001001,BAKING,BAKING,Power Outage,2023-07-18 17:29:05.000,2023-07-18 21:18:45.000,Machine Malfunction,B,Shift 1,BREADBLAST06,229
166916,0127185001001,0127185001001,BAKING,BAKING,Power Outage,2023-07-18 21:39:43.000,2023-07-18 21:50:28.000,Machine Malfunction,B,Shift 1,BREADBLAST06,11
166919,,,,,Burnt Dough Ends,2023-07-18 22:00:24.000,2023-07-18 22:25:51.000,Production Interruption,B,Shift 1,BREADBLAST04,25
166925,,,,,Product/Size/Shape,2023-07-18 22:53:38.000,2023-07-18 23:30:28.000,Recipe Transition,B,Shift 1,BREADBLAST04,37
166930,,,,,Product/Size/Shape,2023-07-18 23:31:22.000,2023-07-18 23:41:36.000,Recipe Transition,B,Shift 1,BREADBLAST04,10
166931,0127185001001,0127185001001,BAKING,BAKING,Air Pocket Defect,2023-07-18 23:49:49.000,2023-07-19 00:03:40.000,Production Interruption,B,Shift 1,BREADBLAST06,11
166932,0127185001001,0127185001001,BAKING,BAKING,Air Pocket Defect,2023-07-18 23:49:49.000,2023-07-19 00:03:40.000,Production Interruption,A,Shift 2,BREADBLAST06,2
166928,0127184001001,0127184001001,BAKING,BAKING,Air Pocket Defect,2023-07-18 21:33:00.000,2023-07-18 22:42:36.000,Production Interruption,,Shift 1,BREADBLAST05,69
166929,0127184001001,0127184001001,BAKING,BAKING,Air Pocket Defect,2023-07-18 23:04:32.000,2023-07-18 23:38:08.000,Production Interruption,B,Shift 1,BREADBLAST05,34
151935,0125579001001,0125579001001,BAKING,BAKING,Oven Ventilation Check,2023-04-22 13:35:24.000,2023-04-22 13:51:22.000,Production Interruption,C,Shift 1,BREADBLAST05,16
