ID,OR,SR,OR-Description,SR-Description,Product,WorkCenter,Facility,StorageLocation,Quantity,quantityUnitOfMeasure,Lot,PostingDate,Crew,Shift
485308,0126544001001,0126544001001,BAKING,BAKING,PITXMPL600G46,BREADBLAST07,HYD,STG07,638,g,HYDQ3180600,18-06-2023 05:43:28,D,Shift 2
485309,0126544001001,0126544001001,BAKING,BAKING,PITXMPL600G46,BREADBLAST07,HYD,STG07,636,g,HYDQ3180601,18-06-2023 05:43:35,D,Shift 2
485311,0126544001001,0126544001001_001,BAKING,BAKING,PITXMPL360G46,BREADBLAST07,HYD,STG07,394,g,HYDQ3180602,18-06-2023 05:43:46,D,Shift 2
485312,0126544001001,0126544001001_001,BAKING,BAKING,PITXMPL360G46,BREADBLAST07,HYD,STG07,392,g,HYDQ3180603,18-06-2023 05:43:54,D,Shift 2
485295,0126668001001,0126668001001_001,BAKING,BAKING,PITXMPL440G43,BREADBLAST06,HYD,STG06,495,g,HYDL3180606,18-06-2023 04:42:02,D,Shift 2
486374,0126541001001,0126541001001,BAKING,BAKING,PITXMPL540G43,BREADBLAST05,HYD,STG05,518,g,HYDK3180614,18-06-2023 12:05:24,C,Shift 1
486375,0126541001001,0126541001001_001,BAKING,BAKING,PITXMPL420G43,BREADBLAST05,HYD,STG05,405,g,HYDK3180615,18-06-2023 12:05:39,C,Shift 1
486376,0126541001001,0126541001001_001,BAKING,BAKING,PITXMPL420G43,BREADBLAST05,HYD,STG05,405,g,HYDK3180616,18-06-2023 12:05:50,C,Shift 1
486387,0126544001001,0126544001001_001,BAKING,BAKING,PITXMPL360G46,BREADBLAST07,HYD,STG07,412,g,HYDQ3180611,18-06-2023 13:44:09,C,Shift 1
485296,0126668001001,0126668001001_001,BAKING,BAKING,PITXMPL440G43,BREADBLAST06,HYD,STG06,493,g,HYDL3180607,18-06-2023 04:42:10,D,Shift 2
485301,0126541001001,0126541001001,BAKING,BAKING,PITXMPL540G43,BREADBLAST05,HYD,STG05,595,g,HYDK3180604,18-06-2023 05:28:47,D,Shift 2
485302,0126541001001,0126541001001,BAKING,BAKING,PITXMPL540G43,BREADBLAST05,HYD,STG05,614,g,HYDK3180605,18-06-2023 05:29:29,D,Shift 2
485303,0126541001001,0126541001001_001,BAKING,BAKING,PITXMPL420G43,BREADBLAST05,HYD,STG05,467,g,HYDK3180606,18-06-2023 05:29:51,D,Shift 2
485304,0126541001001,0126541001001_001,BAKING,BAKING,PITXMPL420G43,BREADBLAST05,HYD,STG05,485,g,HYDK3180607,18-06-2023 05:30:11,D,Shift 2
485320,0126669001001,0126669001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST06,HYD,STG06,693,g,HYDL3180609,18-06-2023 07:08:52,C,Shift 1
485321,0126669001001,0126669001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST06,HYD,STG06,702,g,HYDL3180610,18-06-2023 07:09:17,C,Shift 1
485322,0126669001001,0126669001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST06,HYD,STG06,370,g,HYDL3180611,18-06-2023 07:10:20,C,Shift 1
485323,0126669001001,0126669001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST06,HYD,STG06,370,g,HYDL3180612,18-06-2023 07:10:32,C,Shift 1
486413,0126400001001,0126400001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,980,g,HYDM3180609,18-06-2023 15:59:39,C,Shift 1
473948,0125667001001,0125667001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,620,g,HYDK3240406,24-04-2023 07:59:06,B,Shift 1
473949,0125667001001,0125667001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,643,g,HYDK3240407,24-04-2023 07:59:14,B,Shift 1
473950,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,620,g,HYDK3240408,24-04-2023 08:01:05,B,Shift 1
473952,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,393,g,HYDK3240409,24-04-2023 08:01:35,B,Shift 1
473953,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,400,g,HYDK3240410,24-04-2023 08:01:43,B,Shift 1
473967,0125548001001,0125548001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,693,g,HYDQ3240404,24-04-2023 11:28:25,B,Shift 1
473989,0125548001001,0125548001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,694,g,HYDQ3240408,24-04-2023 15:09:23,B,Shift 1
473990,0125548001001,0125548001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,709,g,HYDQ3240409,24-04-2023 15:09:54,B,Shift 1
473991,0125548001001,0125548001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,334,g,HYDQ3240410,24-04-2023 15:10:20,B,Shift 1
473992,0125548001001,0125548001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,335,g,HYDQ3240411,24-04-2023 15:10:38,B,Shift 1
473968,0125548001001,0125548001001,BAKING,BAKING,PITXMPL660G46,BREADBLAST07,HYD,STG07,694,g,HYDQ3240405,24-04-2023 11:29:44,B,Shift 1
473969,0125548001001,0125548001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,330,g,HYDQ3240406,24-04-2023 11:30:20,B,Shift 1
473970,0125548001001,0125548001001_001,BAKING,BAKING,PITXMPL300G46,BREADBLAST07,HYD,STG07,331,g,HYDQ3240407,24-04-2023 11:30:40,B,Shift 1
473976,0125667001001,0125667001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,626,g,HYDK3240411,24-04-2023 13:14:45,B,Shift 1
473977,0125667001001,0125667001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,639,g,HYDK3240412,24-04-2023 13:14:53,B,Shift 1
473978,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,395,g,HYDK3240413,24-04-2023 13:15:32,B,Shift 1
473979,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,388,g,HYDK3240414,24-04-2023 13:15:37,B,Shift 1
477922,0125955001001,0125955001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1220,g,HYDK3160505,16-05-2023 12:28:08,C,Shift 1
477923,0125955001001,0125955001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1230,g,HYDK3160506,16-05-2023 12:28:18,C,Shift 1
477873,0125955001001,0125955001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1222,g,HYDK3160503,16-05-2023 07:13:50,C,Shift 1
477874,0125955001001,0125955001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1220,g,HYDK3160504,16-05-2023 07:14:11,C,Shift 1
477879,0125859001001,0125859001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST07,HYD,STG07,574,g,HYDQ3160504,16-05-2023 07:40:08,C,Shift 1
477880,0125859001001,0125859001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST07,HYD,STG07,585,g,HYDQ3160505,16-05-2023 07:40:30,C,Shift 1
477881,0125859001001,0125859001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST07,HYD,STG07,362,g,HYDQ3160506,16-05-2023 07:40:44,C,Shift 1
477882,0125859001001,0125859001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST07,HYD,STG07,364,g,HYDQ3160507,16-05-2023 07:41:00,C,Shift 1
477901,0125860001001,0125860001001,BAKING,BAKING,PITXMPL580G43,BREADBLAST07,HYD,STG07,590,g,HYDQ3160508,16-05-2023 10:22:25,C,Shift 1
477902,0125860001001,0125860001001,BAKING,BAKING,PITXMPL580G43,BREADBLAST07,HYD,STG07,589,g,HYDQ3160509,16-05-2023 10:22:37,C,Shift 1
477903,0125860001001,0125860001001_001,BAKING,BAKING,PITXMPL380G43,BREADBLAST07,HYD,STG07,381,g,HYDQ3160510,16-05-2023 10:22:57,C,Shift 1
477904,0125860001001,0125860001001_001,BAKING,BAKING,PITXMPL380G43,BREADBLAST07,HYD,STG07,380,g,HYDQ3160511,16-05-2023 10:23:16,C,Shift 1
477953,0125955001001,0125955001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1205,g,HYDK3160507,16-05-2023 17:04:45,C,Shift 1
469587,0125264001001,0125264001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST05,HYD,STG05,674,g,HYDK3030408,03-04-2023 07:51:05,C,Shift 1
469588,0125264001001,0125264001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST05,HYD,STG05,674,g,HYDK3030409,03-04-2023 07:51:15,C,Shift 1
469589,0125370001001,0125370001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST04,HYD,STG04,630,g,HYDM3030404,03-04-2023 07:51:28,C,Shift 1
469591,0125264001001,0125264001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,352,g,HYDK3030411,03-04-2023 07:51:39,C,Shift 1
469594,0125370001001,0125370001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST04,HYD,STG04,636,g,HYDM3030407,03-04-2023 07:53:23,C,Shift 1
469617,0125370001001,0125370001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST04,HYD,STG04,275,g,HYDM3030408,03-04-2023 10:44:47,C,Shift 1
469618,0125370001001,0125370001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST04,HYD,STG04,270,g,HYDM3030409,03-04-2023 10:44:58,C,Shift 1
469619,0125370001001,0125370001001_001,BAKING,BAKING,PITXMPL340G43,BREADBLAST04,HYD,STG04,169,g,HYDM3030410,03-04-2023 10:45:16,C,Shift 1
469620,0125370001001,0125370001001_001,BAKING,BAKING,PITXMPL340G43,BREADBLAST04,HYD,STG04,167,g,HYDM3030411,03-04-2023 10:45:25,C,Shift 1
469621,0125264001001,0125264001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST05,HYD,STG05,666,g,HYDK3030412,03-04-2023 11:09:40,C,Shift 1
469622,0125264001001,0125264001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST05,HYD,STG05,668,g,HYDK3030413,03-04-2023 11:09:51,C,Shift 1
469623,0125264001001,0125264001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,352,g,HYDK3030414,03-04-2023 11:10:31,C,Shift 1
469590,0125264001001,0125264001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,357,g,HYDK3030410,03-04-2023 07:51:31,C,Shift 1
469592,0125370001001,0125370001001_001,BAKING,BAKING,PITXMPL340G43,BREADBLAST04,HYD,STG04,393,g,HYDM3030405,03-04-2023 07:52:18,C,Shift 1
469593,0125370001001,0125370001001_001,BAKING,BAKING,PITXMPL340G43,BREADBLAST04,HYD,STG04,397,g,HYDM3030406,03-04-2023 07:52:29,C,Shift 1
469611,0125346001001,0125346001001,BAKING,BAKING,PITXMPL560G46,BREADBLAST07,HYD,STG07,608,g,HYDQ3030409,03-04-2023 10:18:09,C,Shift 1
469614,0125346001001,0125346001001_001,BAKING,BAKING,PITXMPL400G46,BREADBLAST07,HYD,STG07,448,g,HYDQ3030412,03-04-2023 10:20:42,C,Shift 1
469624,0125264001001,0125264001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,351,g,HYDK3030415,03-04-2023 11:10:38,C,Shift 1
469633,0125304001001,0125304001001,BAKING,BAKING,BAGGBTR760G69,BREADBLAST04,HYD,STG04,800,g,HYDM3030412,03-04-2023 13:54:09,C,Shift 1
469634,0125304001001,0125304001001,BAKING,BAKING,BAGGBTR760G69,BREADBLAST04,HYD,STG04,794,g,HYDM3030413,03-04-2023 13:54:21,C,Shift 1
469648,0125346001001,0125346001001_001,BAKING,BAKING,PITXMPL400G46,BREADBLAST07,HYD,STG07,435,g,HYDQ3030415,03-04-2023 15:10:18,C,Shift 1
469649,0125346001001,0125346001001_001,BAKING,BAKING,PITXMPL400G46,BREADBLAST07,HYD,STG07,456,g,HYDQ3030416,03-04-2023 15:11:08,C,Shift 1
469641,0125264001001,0125264001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,347,g,HYDK3030418,03-04-2023 14:23:35,C,Shift 1
469671,0125346001001,0125346001001,BAKING,BAKING,PITXMPL560G46,BREADBLAST07,HYD,STG07,600,g,HYDQ3030417,03-04-2023 20:10:41,D,Shift 2
469672,0125346001001,0125346001001,BAKING,BAKING,PITXMPL560G46,BREADBLAST07,HYD,STG07,596,g,HYDQ3030418,03-04-2023 20:10:51,D,Shift 2
469673,0125346001001,0125346001001_001,BAKING,BAKING,PITXMPL400G46,BREADBLAST07,HYD,STG07,437,g,HYDQ3030419,03-04-2023 20:11:11,D,Shift 2
469674,0125346001001,0125346001001_001,BAKING,BAKING,PITXMPL400G46,BREADBLAST07,HYD,STG07,436,g,HYDQ3030420,03-04-2023 20:11:25,D,Shift 2
469642,0125264001001,0125264001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,348,g,HYDK3030419,03-04-2023 14:23:44,C,Shift 1
469646,0125346001001,0125346001001,BAKING,BAKING,PITXMPL560G46,BREADBLAST07,HYD,STG07,605,g,HYDQ3030413,03-04-2023 15:08:38,C,Shift 1
469647,0125346001001,0125346001001,BAKING,BAKING,PITXMPL560G46,BREADBLAST07,HYD,STG07,630,g,HYDQ3030414,03-04-2023 15:09:34,C,Shift 1
474076,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,384,g,HYDK3250406,25-04-2023 03:28:06,A,Shift 2
474077,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,395,g,HYDK3250407,25-04-2023 03:28:21,A,Shift 2
474117,0125667001001,0125667001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,629,g,HYDK3250410,25-04-2023 08:18:18,B,Shift 1
474134,0125349001001,0125349001001_001,BAKING,BAKING,PITXMPL360GRG29,BREADBLAST06,HYD,STG06,425,g,HYDL3250408,25-04-2023 09:15:51,B,Shift 1
474116,0125667001001,0125667001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,629,g,HYDK3250409,25-04-2023 08:18:12,B,Shift 1
474118,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,387,g,HYDK3250411,25-04-2023 08:19:12,B,Shift 1
474119,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,385,g,HYDK3250412,25-04-2023 08:19:18,B,Shift 1
474124,0125564001001,0125564001001,BAKING,BAKING,BAGGBTR640G75,BREADBLAST07,HYD,STG07,830,g,HYDQ3250404,25-04-2023 08:50:20,B,Shift 1
474125,0125564001001,0125564001001,BAKING,BAKING,BAGGBTR640G75,BREADBLAST07,HYD,STG07,826,g,HYDQ3250405,25-04-2023 08:51:15,B,Shift 1
474126,0125564001001,0125564001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST07,HYD,STG07,421,g,HYDQ3250406,25-04-2023 08:51:37,B,Shift 1
474131,0125349001001,0125349001001,BAKING,BAKING,PITXMPL600GRG29,BREADBLAST06,HYD,STG06,684,g,HYDL3250405,25-04-2023 09:14:16,B,Shift 1
474132,0125349001001,0125349001001,BAKING,BAKING,PITXMPL600GRG29,BREADBLAST06,HYD,STG06,688,g,HYDL3250406,25-04-2023 09:14:43,B,Shift 1
474133,0125349001001,0125349001001_001,BAKING,BAKING,PITXMPL360GRG29,BREADBLAST06,HYD,STG06,428,g,HYDL3250407,25-04-2023 09:15:27,B,Shift 1
474127,0125564001001,0125564001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST07,HYD,STG07,426,g,HYDQ3250407,25-04-2023 08:52:03,B,Shift 1
474158,0125564001001,0125564001001,BAKING,BAKING,BAGGBTR640G75,BREADBLAST07,HYD,STG07,773,g,HYDQ3250408,25-04-2023 13:22:22,B,Shift 1
474159,0125564001001,0125564001001,BAKING,BAKING,BAGGBTR640G75,BREADBLAST07,HYD,STG07,769,g,HYDQ3250409,25-04-2023 13:22:45,B,Shift 1
474160,0125564001001,0125564001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST07,HYD,STG07,396,g,HYDQ3250410,25-04-2023 13:23:28,B,Shift 1
474161,0125564001001,0125564001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST07,HYD,STG07,405,g,HYDQ3250411,25-04-2023 13:23:45,B,Shift 1
474162,0125667001001,0125667001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,625,g,HYDK3250417,25-04-2023 13:49:31,B,Shift 1
474163,0125667001001,0125667001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,638,g,HYDK3250418,25-04-2023 13:49:44,B,Shift 1
474139,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,399,g,HYDK3250415,25-04-2023 10:42:05,B,Shift 1
474140,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,405,g,HYDK3250416,25-04-2023 10:42:13,B,Shift 1
474153,0125349001001,0125349001001,BAKING,BAKING,PITXMPL600GRG29,BREADBLAST06,HYD,STG06,830,g,HYDL3250409,25-04-2023 12:55:12,B,Shift 1
474154,0125349001001,0125349001001,BAKING,BAKING,PITXMPL600GRG29,BREADBLAST06,HYD,STG06,805,g,HYDL3250410,25-04-2023 12:55:41,B,Shift 1
474155,0125349001001,0125349001001_001,BAKING,BAKING,PITXMPL360GRG29,BREADBLAST06,HYD,STG06,520,g,HYDL3250411,25-04-2023 12:56:11,B,Shift 1
474156,0125349001001,0125349001001_001,BAKING,BAKING,PITXMPL360GRG29,BREADBLAST06,HYD,STG06,495,g,HYDL3250412,25-04-2023 12:56:42,B,Shift 1
474137,0125667001001,0125667001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,650,g,HYDK3250413,25-04-2023 10:41:06,B,Shift 1
474138,0125667001001,0125667001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,663,g,HYDK3250414,25-04-2023 10:41:13,B,Shift 1
474164,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,386,g,HYDK3250419,25-04-2023 13:50:05,B,Shift 1
474165,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,388,g,HYDK3250420,25-04-2023 13:50:15,B,Shift 1
474212,0125667001001,0125667001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,628,g,HYDK3250426,25-04-2023 20:55:59,A,Shift 2
474213,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,385,g,HYDK3250427,25-04-2023 20:56:24,A,Shift 2
474214,0125667001001,0125667001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,381,g,HYDK3250428,25-04-2023 20:56:38,A,Shift 2
474233,0125564001001,0125564001001,BAKING,BAKING,BAGGBTR640G75,BREADBLAST07,HYD,STG07,786,g,HYDQ3260401,26-04-2023 01:35:38,D,Shift 2
484222,0126203001001,0126203001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,975,g,HYDM3120608,12-06-2023 21:01:43,D,Shift 2
484223,0126203001001,0126203001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,960,g,HYDM3120609,12-06-2023 21:01:50,D,Shift 2
484226,0126275001001,0126275001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,676,g,HYDK3120601,12-06-2023 21:13:10,D,Shift 2
484227,0126275001001,0126275001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,700,g,HYDK3120602,12-06-2023 21:13:25,D,Shift 2
484230,0126280001001,0126280001001,BAKING,BAKING,BAGGBTR640G75,BREADBLAST07,HYD,STG07,855,g,HYDQ3120612,12-06-2023 21:22:42,D,Shift 2
484231,0126280001001,0126280001001,BAKING,BAKING,BAGGBTR640G75,BREADBLAST07,HYD,STG07,852,g,HYDQ3120613,12-06-2023 21:22:55,D,Shift 2
484249,0126203001001,0126203001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,695,g,HYDM3130600,13-06-2023 00:28:35,D,Shift 2
484250,0126203001001,0126203001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,695,g,HYDM3130601,13-06-2023 00:28:42,D,Shift 2
484232,0126280001001,0126280001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST07,HYD,STG07,431,g,HYDQ3120614,12-06-2023 21:23:16,D,Shift 2
484243,0126275001001,0126275001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,462,g,HYDK3120603,12-06-2023 23:28:36,D,Shift 2
484244,0126275001001,0126275001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,458,g,HYDK3120604,12-06-2023 23:29:17,D,Shift 2
484246,0126547001001,0126547001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1051,g,HYDL3130600,13-06-2023 00:11:56,D,Shift 2
484247,0126547001001,0126547001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1069,g,HYDL3130601,13-06-2023 00:12:06,D,Shift 2
484233,0126280001001,0126280001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST07,HYD,STG07,438,g,HYDQ3120615,12-06-2023 21:23:27,D,Shift 2
484257,0126280001001,0126280001001,BAKING,BAKING,BAGGBTR640G75,BREADBLAST07,HYD,STG07,769,g,HYDQ3130600,13-06-2023 02:20:58,D,Shift 2
484258,0126280001001,0126280001001,BAKING,BAKING,BAGGBTR640G75,BREADBLAST07,HYD,STG07,766,g,HYDQ3130601,13-06-2023 02:21:08,D,Shift 2
484259,0126280001001,0126280001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST07,HYD,STG07,341,g,HYDQ3130602,13-06-2023 02:21:25,D,Shift 2
484260,0126280001001,0126280001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST07,HYD,STG07,394,g,HYDQ3130603,13-06-2023 02:21:34,D,Shift 2
484263,0126547001001,0126547001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1014,g,HYDL3130602,13-06-2023 02:38:05,D,Shift 2
484264,0126547001001,0126547001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1016,g,HYDL3130603,13-06-2023 02:38:13,D,Shift 2
484267,0126203001001,0126203001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,905,g,HYDM3130602,13-06-2023 03:37:09,D,Shift 2
484268,0126203001001,0126203001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,905,g,HYDM3130603,13-06-2023 03:37:15,D,Shift 2
484288,0126547001001,0126547001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1019,g,HYDL3130606,13-06-2023 06:55:54,C,Shift 1
484289,0126280001001,0126280001001,BAKING,BAKING,BAGGBTR640G75,BREADBLAST07,HYD,STG07,780,g,HYDQ3130605,13-06-2023 06:58:28,C,Shift 1
484290,0126280001001,0126280001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST07,HYD,STG07,410,g,HYDQ3130606,13-06-2023 06:59:15,C,Shift 1
484291,0126280001001,0126280001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST07,HYD,STG07,410,g,HYDQ3130607,13-06-2023 06:59:47,C,Shift 1
484316,0126547001001,0126547001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1010,g,HYDL3130607,13-06-2023 11:21:37,C,Shift 1
484317,0126547001001,0126547001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1021,g,HYDL3130608,13-06-2023 11:21:45,C,Shift 1
460028,0124595001001,0124595001001_001,BAKING,BAKING,BAGGBTR380G75,BREADBLAST04,HYD,STG04,381,g,HYDM3160206,16-02-2023 03:46:35,D,Shift 2
460029,0124595001001,0124595001001_001,BAKING,BAKING,BAGGBTR380G75,BREADBLAST04,HYD,STG04,383,g,HYDM3160207,16-02-2023 03:46:42,D,Shift 2
460061,0124556001001,0124556001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,630,g,HYDL3160204,16-02-2023 09:01:11,C,Shift 1
460062,0124556001001,0124556001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,630,g,HYDL3160205,16-02-2023 09:01:20,C,Shift 1
459986,0124579001001,0124579001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,870,g,HYDL3150210,15-02-2023 20:22:36,D,Shift 2
459987,0124579001001,0124579001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,870,g,HYDL3150211,15-02-2023 20:23:00,D,Shift 2
459988,0124633001001,0124633001001,BAKING,BAKING,BAGGBTR600G69,BREADBLAST07,HYD,STG07,669,g,HYDQ3150207,15-02-2023 20:36:32,D,Shift 2
459989,0124633001001,0124633001001,BAKING,BAKING,BAGGBTR600G69,BREADBLAST07,HYD,STG07,668,g,HYDQ3150208,15-02-2023 20:37:24,D,Shift 2
459990,0124633001001,0124633001001_001,BAKING,BAKING,BAGGBTR360G69,BREADBLAST07,HYD,STG07,420,g,HYDQ3150209,15-02-2023 20:37:54,D,Shift 2
459991,0124633001001,0124633001001_001,BAKING,BAKING,BAGGBTR360G69,BREADBLAST07,HYD,STG07,416,g,HYDQ3150210,15-02-2023 20:38:05,D,Shift 2
459995,0124579001001,0124579001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,880,g,HYDL3150212,15-02-2023 22:03:35,D,Shift 2
459996,0124579001001,0124579001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,895,g,HYDL3150213,15-02-2023 22:03:46,D,Shift 2
460014,0124595001001,0124595001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,547,g,HYDM3160200,16-02-2023 00:59:57,D,Shift 2
460015,0124595001001,0124595001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,559,g,HYDM3160201,16-02-2023 01:00:06,D,Shift 2
460016,0124595001001,0124595001001_001,BAKING,BAKING,BAGGBTR380G75,BREADBLAST04,HYD,STG04,425,g,HYDM3160202,16-02-2023 01:00:18,D,Shift 2
460017,0124595001001,0124595001001_001,BAKING,BAKING,BAGGBTR380G75,BREADBLAST04,HYD,STG04,422,g,HYDM3160203,16-02-2023 01:00:27,D,Shift 2
460018,0124579001001,0124579001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,590,g,HYDL3160200,16-02-2023 01:20:00,D,Shift 2
460019,0124579001001,0124579001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,855,g,HYDL3160201,16-02-2023 01:20:23,D,Shift 2
460034,0124633001001,0124633001001,BAKING,BAKING,BAGGBTR600G69,BREADBLAST07,HYD,STG07,623,g,HYDQ3160204,16-02-2023 04:33:25,D,Shift 2
