PrimaryKey,id,status,quantity,quantityUnitOfMeasure
HYDK3010423,HYDK3010423,Approved,453,g
HYDQ3010412,HYDQ3010412,Approved,633,g
HYDQ3010413,HYDQ3010413,Approved,632,g
HYDQ3010414,HYDQ3010414,Approved,396,g
HYDQ3010415,HYDQ3010415,Approved,394,g
HYDK3010419,HYDK3010419,Approved,466,g
HYDM3180204,HYDM3180204,Approved,910,g
HYDL3180200,HYDL3180200,Approved,708,g
HYDL3180201,HYDL3180201,Approved,732,g
HYDL3180202,HYDL3180202,Approved,472,g
HYDL3180203,HYDL3180203,Approved,485,g
HYDM3180200,HYDM3180200,Approved,545,g
HYDM3180201,HYDM3180201,Approved,505,g
HYDL3180207,HYDL3180207,Approved,483,g
HYDM3180205,HYDM3180205,Approved,910,g
HYDM3180208,HYDM3180208,Approved,895,g
HYDM3180209,HYDM3180209,Approved,895,g
HYDQ3180205,HYDQ3180205,Approved,639,g
HYDL3180208,HYDL3180208,Approved,783,g
HYDL3180209,HYDL3180209,Approved,550,g
HYDL3180210,HYDL3180210,Approved,521,g
HYDL3180211,HYDL3180211,Approved,138,g
HYDL3180212,HYDL3180212,Approved,295,g
HYDL3180213,HYDL3180213,Approved,531,g
HYDL3180214,HYDL3180214,Approved,372,g
HYDL3180215,HYDL3180215,Approved,338,g
HYDM3150202,HYDM3150202,Approved,300,g
HYDM3150200,HYDM3150200,Approved,580,g
HYDM3150201,HYDM3150201,Approved,585,g
HYDM3150203,HYDM3150203,Approved,280,g
HYDQ3150200,HYDQ3150200,Approved,1323,g
HYDQ3150201,HYDQ3150201,Approved,1331,g
HYDL3150200,HYDL3150200,Approved,900,g
HYDL3150201,HYDL3150201,Approved,870,g
HYDL3150202,HYDL3150202,Approved,639,g
HYDL3150203,HYDL3150203,Approved,649,g
HYDM3150204,HYDM3150204,Approved,685,g
HYDM3150205,HYDM3150205,Approved,685,g
HYDM3150210,HYDM3150210,Approved,315,g
HYDM3150211,HYDM3150211,Approved,200,g
HYDL3150204,HYDL3150204,Approved,995,g
HYDL3150205,HYDL3150205,Approved,990,g
HYDQ3150203,HYDQ3150203,Approved,910,g
HYDQ3150204,HYDQ3150204,Approved,914,g
HYDL3170300,HYDL3170300,Approved,740,g
HYDQ3160316,HYDQ3160316,Approved,652,g
HYDQ3160317,HYDQ3160317,Approved,647,g
HYDQ3160318,HYDQ3160318,Approved,345,g
HYDQ3160319,HYDQ3160319,Approved,338,g
HYDK3170300,HYDK3170300,Approved,1472,g
HYDK3170301,HYDK3170301,Approved,1439,g
HYDL3160322,HYDL3160322,Approved,761,g
HYDL3160323,HYDL3160323,Approved,763,g
HYDL3160324,HYDL3160324,Approved,267,g
HYDL3160325,HYDL3160325,Approved,268,g
HYDL3170301,HYDL3170301,Approved,740,g
HYDL3170302,HYDL3170302,Approved,245,g
HYDL3170303,HYDL3170303,Approved,245,g
HYDK3170303,HYDK3170303,Approved,702,g
HYDQ3170300,HYDQ3170300,Approved,652,g
HYDK3170304,HYDK3170304,Approved,473,g
HYDK3170305,HYDK3170305,Approved,509,g
HYDL3170304,HYDL3170304,Approved,725,g
HYDL3170305,HYDL3170305,Approved,725,g
HYDL3170306,HYDL3170306,Approved,255,g
HYDQ3170301,HYDQ3170301,Approved,657,g
HYDQ3170302,HYDQ3170302,Approved,344,g
HYDQ3170303,HYDQ3170303,Approved,346,g
HYDK3170302,HYDK3170302,Approved,696,g
HYDL3170307,HYDL3170307,Approved,255,g
HYDQ3170304,HYDQ3170304,Approved,1070,g
HYDQ3170305,HYDQ3170305,Approved,1076,g
HYDL3220302,HYDL3220302,Approved,511,g
HYDQ3220300,HYDQ3220300,Approved,832,g
HYDQ3220301,HYDQ3220301,Approved,823,g
HYDQ3220302,HYDQ3220302,Approved,359,g
HYDQ3220303,HYDQ3220303,Approved,358,g
HYDK3220304,HYDK3220304,Approved,620,g
HYDK3220305,HYDK3220305,Approved,624,g
HYDK3220306,HYDK3220306,Approved,383,g
HYDL3220303,HYDL3220303,Approved,500,g
HYDK3220307,HYDK3220307,Approved,386,g
HYDL3220304,HYDL3220304,Approved,561,g
HYDK3220308,HYDK3220308,Approved,483,g
HYDK3220311,HYDK3220311,Approved,388,g
HYDL3220317,HYDL3220317,Approved,743,g
HYDL3220318,HYDL3220318,Approved,737,g
HYDL3220305,HYDL3220305,Approved,564,g
HYDQ3220304,HYDQ3220304,Approved,832,g
HYDQ3220305,HYDQ3220305,Approved,364,g
HYDQ3220309,HYDQ3220309,Approved,255,g
HYDQ3220310,HYDQ3220310,Approved,177,g
HYDL3220313,HYDL3220313,Approved,747,g
HYDL3220314,HYDL3220314,Approved,737,g
HYDL3220306,HYDL3220306,Approved,370,g
HYDK3220309,HYDK3220309,Approved,627,g
HYDK3220310,HYDK3220310,Approved,298,g
HYDQ3220307,HYDQ3220307,Approved,587,g
HYDQ3220308,HYDQ3220308,Approved,561,g
HYDL3220307,HYDL3220307,Approved,369,g
HYDQ3220306,HYDQ3220306,Approved,375,g
HYDK3220312,HYDK3220312,Approved,637,g
HYDK3220313,HYDK3220313,Approved,633,g
HYDK3220314,HYDK3220314,Approved,397,g
HYDK3220315,HYDK3220315,Approved,395,g
HYDL3220315,HYDL3220315,Approved,498,g
HYDL3220321,HYDL3220321,Approved,732,g
HYDL3220316,HYDL3220316,Approved,501,g
HYDK3220316,HYDK3220316,Approved,627,g
HYDK3220317,HYDK3220317,Approved,620,g
HYDK3220318,HYDK3220318,Approved,385,g
HYDK3220319,HYDK3220319,Approved,390,g
HYDK3060710,HYDK3060710,Approved,354,g
HYDK3060711,HYDK3060711,Approved,334,g
HYDL3060712,HYDL3060712,Approved,541,g
HYDL3060713,HYDL3060713,Approved,540,g
HYDL3060714,HYDL3060714,Approved,462,g
HYDL3060715,HYDL3060715,Approved,460,g
HYDL3060718,HYDL3060718,Approved,466,g
HYDL3060719,HYDL3060719,Approved,459,g
HYDK3060712,HYDK3060712,Approved,662,g
HYDK3060713,HYDK3060713,Approved,659,g
HYDK3060714,HYDK3060714,Approved,405,g
HYDK3060715,HYDK3060715,Approved,403,g
HYDL3060716,HYDL3060716,Approved,544,g
HYDL3060717,HYDL3060717,Approved,539,g
HYDL3060700,HYDL3060700,Approved,631,g
HYDL3060701,HYDL3060701,Approved,632,g
HYDL3060702,HYDL3060702,Approved,391,g
HYDL3060703,HYDL3060703,Approved,393,g
HYDK3060704,HYDK3060704,Approved,665,g
HYDK3060705,HYDK3060705,Approved,655,g
HYDK3060700,HYDK3060700,Approved,685,g
HYDK3060706,HYDK3060706,Approved,407,g
HYDK3060707,HYDK3060707,Approved,401,g
HYDK3060701,HYDK3060701,Approved,401,g
HYDK3060702,HYDK3060702,Approved,657,g
HYDK3060703,HYDK3060703,Approved,402,g
HYDL3060704,HYDL3060704,Approved,610,g
HYDL3060705,HYDL3060705,Approved,616,g
HYDL3060706,HYDL3060706,Approved,370,g
HYDL3060707,HYDL3060707,Approved,385,g
HYDL3060708,HYDL3060708,Approved,620,g
HYDL3060709,HYDL3060709,Approved,627,g
HYDL3060710,HYDL3060710,Approved,386,g
HYDL3060711,HYDL3060711,Approved,388,g
HYDK3060708,HYDK3060708,Approved,615,g
HYDK3060709,HYDK3060709,Approved,544,g
HYDK3230407,HYDK3230407,Approved,1391,g
HYDK3230408,HYDK3230408,Approved,1379,g
HYDQ3240400,HYDQ3240400,Approved,671,g
HYDQ3240401,HYDQ3240401,Approved,675,g
HYDQ3240402,HYDQ3240402,Approved,318,g
HYDQ3240403,HYDQ3240403,Approved,314,g
HYDK3240402,HYDK3240402,Approved,547,g
HYDK3240403,HYDK3240403,Approved,551,g
HYDK3240404,HYDK3240404,Approved,282,g
HYDK3240405,HYDK3240405,Approved,333,g
HYDQ3230420,HYDQ3230420,Approved,665,g
HYDK3240400,HYDK3240400,Approved,1329,g
HYDK3240401,HYDK3240401,Approved,1324,g
HYDQ3230421,HYDQ3230421,Approved,668,g
HYDQ3230422,HYDQ3230422,Approved,311,g
HYDQ3230423,HYDQ3230423,Approved,308,g
HYDK3070521,HYDK3070521,Approved,615,g
HYDK3070522,HYDK3070522,Approved,610,g
HYDK3070523,HYDK3070523,Approved,454,g
HYDK3070524,HYDK3070524,Approved,449,g
HYDQ3080500,HYDQ3080500,Approved,1347,g
HYDQ3080501,HYDQ3080501,Approved,1336,g
HYDQ3070510,HYDQ3070510,Approved,1220,g
HYDK3080504,HYDK3080504,Approved,598,g
HYDK3080505,HYDK3080505,Approved,598,g
HYDK3080506,HYDK3080506,Approved,442,g
HYDK3080507,HYDK3080507,Approved,438,g
HYDQ3070511,HYDQ3070511,Approved,1207,g
HYDM3080502,HYDM3080502,Approved,795,g
HYDM3080503,HYDM3080503,Approved,795,g
HYDM3080505,HYDM3080505,Approved,935,g
HYDM3080506,HYDM3080506,Approved,935,g
HYDM3220712,HYDM3220712,Approved,1035,g
HYDM3220713,HYDM3220713,Approved,1035,g
HYDK3220720,HYDK3220720,Approved,630,g
HYDK3220721,HYDK3220721,Approved,648,g
HYDL3220717,HYDL3220717,Approved,1429,g
HYDL3220718,HYDL3220718,Approved,1424,g
HYDK3230700,HYDK3230700,Approved,220,g
HYDK3230701,HYDK3230701,Approved,390,g
HYDK3230702,HYDK3230702,Approved,616,g
HYDK3230703,HYDK3230703,Approved,239,g
HYDK3230704,HYDK3230704,Approved,327,g
HYDL3230700,HYDL3230700,Approved,1415,g
HYDL3230701,HYDL3230701,Approved,1437,g
HYDK3230707,HYDK3230707,Approved,388,g
HYDM3230702,HYDM3230702,Approved,940,g
HYDM3230700,HYDM3230700,Approved,945,g
HYDM3230701,HYDM3230701,Approved,945,g
HYDK3230705,HYDK3230705,Approved,638,g
HYDM3230703,HYDM3230703,Approved,940,g
HYDM3230704,HYDM3230704,Approved,1030,g
HYDM3230705,HYDM3230705,Approved,1030,g
HYDK3230706,HYDK3230706,Approved,642,g
HYDK3230708,HYDK3230708,Approved,398,g
HYDK3230310,HYDK3230310,Approved,381,g
HYDL3230309,HYDL3230309,Approved,720,g
HYDL3230310,HYDL3230310,Approved,720,g
HYDK3230311,HYDK3230311,Approved,387,g
HYDL3230311,HYDL3230311,Approved,480,g
HYDL3230312,HYDL3230312,Approved,486,g
HYDK3230312,HYDK3230312,Approved,638,g
HYDK3230313,HYDK3230313,Approved,625,g
HYDK3230314,HYDK3230314,Approved,400,g
HYDK3230315,HYDK3230315,Approved,388,g
HYDL3230313,HYDL3230313,Approved,644,g
HYDL3230314,HYDL3230314,Approved,643,g
HYDK3230319,HYDK3230319,Approved,1286,g
HYDL3230317,HYDL3230317,Approved,936,g
HYDQ3230304,HYDQ3230304,Approved,272,g
HYDQ3230305,HYDQ3230305,Approved,267,g
HYDQ3230306,HYDQ3230306,Approved,866,g
HYDQ3230307,HYDQ3230307,Approved,869,g
HYDK3230316,HYDK3230316,Approved,1329,g
HYDK3230317,HYDK3230317,Approved,1349,g
HYDL3230316,HYDL3230316,Approved,950,g
HYDQ3230308,HYDQ3230308,Approved,1091,g
HYDQ3230309,HYDQ3230309,Approved,1101,g
HYDL3230315,HYDL3230315,Approved,943,g
HYDK3230318,HYDK3230318,Approved,1319,g
HYDM3230202,HYDM3230202,Approved,940,g
HYDM3230203,HYDM3230203,Approved,940,g
HYDL3230202,HYDL3230202,Approved,807,g
HYDL3230203,HYDL3230203,Approved,820,g
HYDL3230209,HYDL3230209,Approved,780,g
HYDL3230210,HYDL3230210,Approved,791,g
HYDM3230206,HYDM3230206,Approved,920,g
HYDM3230207,HYDM3230207,Approved,920,g
HYDQ3230205,HYDQ3230205,Approved,635,g
HYDQ3230206,HYDQ3230206,Approved,636,g
HYDQ3230207,HYDQ3230207,Approved,268,g
HYDQ3230208,HYDQ3230208,Approved,272,g
HYDM3230204,HYDM3230204,Approved,950,g
HYDM3230205,HYDM3230205,Approved,950,g
HYDL3230205,HYDL3230205,Approved,812,g
HYDL3230206,HYDL3230206,Approved,823,g
HYDL3230207,HYDL3230207,Approved,838,g
HYDL3230208,HYDL3230208,Approved,805,g
HYDQ3230209,HYDQ3230209,Approved,441,g
HYDQ3230210,HYDQ3230210,Approved,445,g
HYDQ3230211,HYDQ3230211,Approved,441,g
HYDQ3230212,HYDQ3230212,Approved,445,g
HYDM3230208,HYDM3230208,Approved,940,g
HYDM3230209,HYDM3230209,Approved,940,g
HYDK3290402,HYDK3290402,Approved,1339,g
HYDK3290403,HYDK3290403,Approved,1368,g
HYDQ3290402,HYDQ3290402,Approved,1167,g
HYDQ3290403,HYDQ3290403,Approved,1166,g
HYDK3290404,HYDK3290404,Approved,614,g
HYDK3290405,HYDK3290405,Approved,608,g
HYDK3290406,HYDK3290406,Approved,441,g
HYDK3290407,HYDK3290407,Approved,450,g
HYDM3290403,HYDM3290403,Approved,1040,g
HYDM3290404,HYDM3290404,Approved,1040,g
HYDQ3290405,HYDQ3290405,Approved,1155,g
HYDQ3290406,HYDQ3290406,Approved,1158,g
HYDK3290410,HYDK3290410,Approved,471,g
HYDK3290411,HYDK3290411,Approved,482,g
HYDL3290407,HYDL3290407,Approved,1011,g
HYDL3290408,HYDL3290408,Approved,1022,g
HYDM3290405,HYDM3290405,Approved,940,g
HYDM3290406,HYDM3290406,Approved,940,g
HYDK3290408,HYDK3290408,Approved,650,g
HYDK3290409,HYDK3290409,Approved,652,g
HYDL3290409,HYDL3290409,Approved,1028,g
HYDL3290410,HYDL3290410,Approved,1015,g
HYDM3290407,HYDM3290407,Approved,980,g
HYDM3290408,HYDM3290408,Approved,980,g
HYDQ3090307,HYDQ3090307,Approved,387,g
HYDQ3090308,HYDQ3090308,Approved,393,g
HYDQ3090305,HYDQ3090305,Approved,640,g
HYDQ3090306,HYDQ3090306,Approved,634,g
HYDK3090308,HYDK3090308,Approved,383,g
HYDK3090309,HYDK3090309,Approved,378,g
HYDK3090310,HYDK3090310,Approved,542,g
HYDK3090311,HYDK3090311,Approved,532,g
HYDK3260306,HYDK3260306,Approved,547,g
HYDK3260307,HYDK3260307,Approved,550,g
HYDK3260308,HYDK3260308,Approved,473,g
HYDK3260309,HYDK3260309,Approved,471,g
HYDQ3260306,HYDQ3260306,Approved,1061,g
HYDQ3260307,HYDQ3260307,Approved,1033,g
HYDQ3270300,HYDQ3270300,Approved,1153,g
HYDQ3270301,HYDQ3270301,Approved,1144,g
HYDK3270300,HYDK3270300,Approved,547,g
HYDK3270301,HYDK3270301,Approved,542,g
HYDK3270302,HYDK3270302,Approved,470,g
HYDK3270303,HYDK3270303,Approved,470,g
HYDK3270304,HYDK3270304,Approved,549,g
HYDK3270305,HYDK3270305,Approved,549,g
HYDK3270306,HYDK3270306,Approved,468,g
HYDK3270307,HYDK3270307,Approved,472,g
HYDQ3270303,HYDQ3270303,Approved,765,g
HYDK3270308,HYDK3270308,Approved,558,g
HYDQ3270302,HYDQ3270302,Approved,750,g
HYDQ3270305,HYDQ3270305,Approved,1023,g
HYDQ3270306,HYDQ3270306,Approved,1035,g
HYDK3270309,HYDK3270309,Approved,545,g
HYDK3270310,HYDK3270310,Approved,478,g
HYDK3270311,HYDK3270311,Approved,472,g
HYDK3270312,HYDK3270312,Approved,344,g
HYDK3270313,HYDK3270313,Approved,322,g
HYDK3270314,HYDK3270314,Approved,393,g
HYDK3270315,HYDK3270315,Approved,342,g
HYDK3270316,HYDK3270316,Approved,520,g
HYDK3270317,HYDK3270317,Approved,530,g
HYDK3270318,HYDK3270318,Approved,455,g
HYDK3270319,HYDK3270319,Approved,465,g
HYDQ3260218,HYDQ3260218,Approved,628,g
HYDQ3260219,HYDQ3260219,Approved,614,g
HYDQ3260220,HYDQ3260220,Approved,520,g
HYDQ3260221,HYDQ3260221,Approved,523,g
HYDM3270202,HYDM3270202,Approved,980,g
HYDM3270203,HYDM3270203,Approved,980,g
HYDQ3270200,HYDQ3270200,Approved,630,g
HYDQ3270201,HYDQ3270201,Approved,625,g
HYDQ3270202,HYDQ3270202,Approved,523,g
HYDQ3270203,HYDQ3270203,Approved,530,g
HYDQ3270204,HYDQ3270204,Approved,632,g
HYDM3270208,HYDM3270208,Approved,930,g
HYDQ3270205,HYDQ3270205,Approved,614,g
HYDQ3270208,HYDQ3270208,Approved,625,g
HYDQ3270209,HYDQ3270209,Approved,614,g
HYDQ3270210,HYDQ3270210,Approved,522,g
HYDQ3270211,HYDQ3270211,Approved,529,g
HYDQ3270206,HYDQ3270206,Approved,527,g
HYDQ3270207,HYDQ3270207,Approved,532,g
HYDM3270206,HYDM3270206,Approved,950,g
HYDM3270207,HYDM3270207,Approved,950,g
HYDM3270209,HYDM3270209,Approved,930,g
HYDQ3270212,HYDQ3270212,Approved,641,g
HYDQ3270213,HYDQ3270213,Approved,634,g
HYDQ3270214,HYDQ3270214,Approved,533,g
HYDQ3270215,HYDQ3270215,Approved,545,g
HYDM3270210,HYDM3270210,Approved,975,g
HYDM3270211,HYDM3270211,Approved,975,g
HYDM3190211,HYDM3190211,Approved,990,g
HYDM3190212,HYDM3190212,Approved,1000,g
HYDL3190218,HYDL3190218,Approved,800,g
HYDL3190219,HYDL3190219,Approved,817,g
HYDL3190220,HYDL3190220,Approved,493,g
HYDL3190221,HYDL3190221,Approved,491,g
HYDQ3190205,HYDQ3190205,Approved,1120,g
HYDQ3190206,HYDQ3190206,Approved,1120,g
HYDL3200201,HYDL3200201,Approved,737,g
HYDM3200202,HYDM3200202,Approved,930,g
HYDM3200203,HYDM3200203,Approved,930,g
HYDL3200204,HYDL3200204,Approved,691,g
HYDM3200200,HYDM3200200,Approved,905,g
HYDM3200201,HYDM3200201,Approved,920,g
HYDL3200210,HYDL3200210,Approved,245,g
HYDL3200211,HYDL3200211,Approved,230,g
HYDL3200200,HYDL3200200,Approved,761,g
HYDQ3200200,HYDQ3200200,Approved,1203,g
HYDQ3200201,HYDQ3200201,Approved,1203,g
HYDL3200202,HYDL3200202,Approved,474,g
HYDM3200204,HYDM3200204,Approved,915,g
HYDM3200205,HYDM3200205,Approved,905,g
HYDL3200203,HYDL3200203,Approved,447,g
HYDM3200206,HYDM3200206,Approved,915,g
HYDM3200207,HYDM3200207,Approved,929,g
HYDL3210510,HYDL3210510,Approved,387,g
HYDL3210511,HYDL3210511,Approved,387,g
HYDK3210508,HYDK3210508,Approved,640,g
HYDL3210512,HYDL3210512,Approved,663,g
HYDQ3210504,HYDQ3210504,Approved,715,g
HYDQ3210505,HYDQ3210505,Approved,721,g
HYDQ3210506,HYDQ3210506,Approved,315,g
HYDQ3210507,HYDQ3210507,Approved,308,g
HYDL3210508,HYDL3210508,Approved,635,g
HYDL3210509,HYDL3210509,Approved,635,g
HYDK3210509,HYDK3210509,Approved,638,g
HYDK3210510,HYDK3210510,Approved,399,g
HYDK3210511,HYDK3210511,Approved,388,g
HYDL3210513,HYDL3210513,Approved,660,g
HYDL3210514,HYDL3210514,Approved,403,g
HYDL3210515,HYDL3210515,Approved,410,g
HYDK3210512,HYDK3210512,Approved,438,g
HYDK3210513,HYDK3210513,Approved,634,g
HYDK3210514,HYDK3210514,Approved,396,g
HYDK3210515,HYDK3210515,Approved,391,g
HYDL3210516,HYDL3210516,Approved,542,g
HYDL3210517,HYDL3210517,Approved,542,g
HYDL3210518,HYDL3210518,Approved,462,g
HYDL3210519,HYDL3210519,Approved,462,g
HYDQ3210508,HYDQ3210508,Approved,730,g
HYDQ3210509,HYDQ3210509,Approved,753,g
HYDQ3210510,HYDQ3210510,Approved,322,g
HYDQ3210511,HYDQ3210511,Approved,318,g
HYDQ3210512,HYDQ3210512,Approved,632,g
HYDQ3210513,HYDQ3210513,Approved,631,g
HYDQ3210514,HYDQ3210514,Approved,280,g
HYDQ3210515,HYDQ3210515,Approved,277,g
HYDK3210516,HYDK3210516,Approved,638,g
HYDK3210517,HYDK3210517,Approved,636,g
HYDQ3190304,HYDQ3190304,Approved,734,g
HYDQ3200312,HYDQ3200312,Approved,350,g
HYDK3200313,HYDK3200313,Approved,610,g
HYDK3200314,HYDK3200314,Approved,607,g
HYDK3200315,HYDK3200315,Approved,440,g
HYDK3200316,HYDK3200316,Approved,442,g
HYDK3050324,HYDK3050324,Approved,393,g
HYDK3060305,HYDK3060305,Approved,624,g
HYDK3060306,HYDK3060306,Approved,627,g
HYDK3060307,HYDK3060307,Approved,390,g
HYDK3060308,HYDK3060308,Approved,384,g
HYDQ3060303,HYDQ3060303,Approved,925,g
HYDK3060309,HYDK3060309,Approved,1347,g
HYDK3060310,HYDK3060310,Approved,1346,g
HYDK3060313,HYDK3060313,Approved,1401,g
HYDK3060314,HYDK3060314,Approved,1382,g
HYDK3060311,HYDK3060311,Approved,1344,g
HYDK3060312,HYDK3060312,Approved,1347,g
HYDQ3060306,HYDQ3060306,Approved,973,g
HYDQ3060307,HYDQ3060307,Approved,964,g
HYDM3140606,HYDM3140606,Approved,495,g
HYDM3140607,HYDM3140607,Approved,495,g
HYDK3140603,HYDK3140603,Approved,1391,g
HYDK3140604,HYDK3140604,Approved,1406,g
HYDQ3140609,HYDQ3140609,Approved,283,g
HYDL3140612,HYDL3140612,Approved,558,g
HYDQ3140606,HYDQ3140606,Approved,627,g
HYDQ3140607,HYDQ3140607,Approved,781,g
HYDQ3140608,HYDQ3140608,Approved,237,g
HYDL3140613,HYDL3140613,Approved,551,g
HYDL3140614,HYDL3140614,Approved,470,g
HYDL3140615,HYDL3140615,Approved,468,g
HYDQ3140610,HYDQ3140610,Approved,529,g
HYDQ3140611,HYDQ3140611,Approved,532,g
HYDQ3140612,HYDQ3140612,Approved,109,g
HYDQ3140613,HYDQ3140613,Approved,160,g
HYDL3140616,HYDL3140616,Approved,564,g
HYDL3140617,HYDL3140617,Approved,555,g
HYDL3140618,HYDL3140618,Approved,476,g
HYDL3140619,HYDL3140619,Approved,471,g
HYDK3140605,HYDK3140605,Approved,410,g
HYDK3140606,HYDK3140606,Approved,400,g
HYDM3140612,HYDM3140612,Approved,480,g
HYDM3140613,HYDM3140613,Approved,480,g
HYDM3140614,HYDM3140614,Approved,420,g
HYDM3140615,HYDM3140615,Approved,420,g
HYDM3140618,HYDM3140618,Approved,420,g
HYDM3140619,HYDM3140619,Approved,420,g
HYDM3140616,HYDM3140616,Approved,485,g
HYDM3140617,HYDM3140617,Approved,485,g
HYDK3160708,HYDK3160708,Approved,607,g
HYDK3160709,HYDK3160709,Approved,608,g
HYDK3160710,HYDK3160710,Approved,441,g
HYDK3160711,HYDK3160711,Approved,437,g
HYDL3190206,HYDL3190206,Approved,743,g
HYDL3190207,HYDL3190207,Approved,696,g
HYDL3190208,HYDL3190208,Approved,502,g
HYDL3190209,HYDL3190209,Approved,493,g
HYDM3190205,HYDM3190205,Approved,950,g
HYDM3190206,HYDM3190206,Approved,950,g
HYDM3190207,HYDM3190207,Approved,920,g
HYDM3190208,HYDM3190208,Approved,920,g
HYDL3190210,HYDL3190210,Approved,624,g
HYDL3190211,HYDL3190211,Approved,640,g
HYDL3190212,HYDL3190212,Approved,392,g
HYDM3190209,HYDM3190209,Approved,940,g
HYDM3190210,HYDM3190210,Approved,940,g
HYDL3190214,HYDL3190214,Approved,526,g
HYDL3190213,HYDL3190213,Approved,392,g
HYDL3190215,HYDL3190215,Approved,570,g
HYDL3190216,HYDL3190216,Approved,330,g
HYDL3190217,HYDL3190217,Approved,342,g
HYDL3180600,HYDL3180600,Approved,587,g
HYDL3180601,HYDL3180601,Approved,580,g
HYDL3180602,HYDL3180602,Approved,494,g
HYDL3180603,HYDL3180603,Approved,498,g
HYDM3180600,HYDM3180600,Approved,783,g
HYDM3180601,HYDM3180601,Approved,792,g
HYDL3180604,HYDL3180604,Approved,581,g
HYDQ3170608,HYDQ3170608,Approved,674,g
HYDQ3170609,HYDQ3170609,Approved,675,g
HYDQ3170610,HYDQ3170610,Approved,406,g
HYDQ3170611,HYDQ3170611,Approved,403,g
HYDK3170616,HYDK3170616,Approved,427,g
HYDM3170607,HYDM3170607,Approved,823,g
HYDM3170608,HYDM3170608,Approved,825,g
HYDQ3170612,HYDQ3170612,Approved,653,g
HYDQ3170613,HYDQ3170613,Approved,646,g
HYDQ3170614,HYDQ3170614,Approved,403,g
HYDQ3170615,HYDQ3170615,Approved,400,g
HYDQ3170616,HYDQ3170616,Approved,717,g
HYDQ3170617,HYDQ3170617,Approved,714,g
HYDQ3170618,HYDQ3170618,Approved,443,g
HYDQ3170619,HYDQ3170619,Approved,439,g
HYDK3170622,HYDK3170622,Approved,643,g
HYDK3170617,HYDK3170617,Approved,675,g
HYDK3170618,HYDK3170618,Approved,675,g
HYDK3170619,HYDK3170619,Approved,480,g
HYDK3170620,HYDK3170620,Approved,480,g
HYDL3170621,HYDL3170621,Approved,589,g
HYDL3170622,HYDL3170622,Approved,587,g
HYDL3170623,HYDL3170623,Approved,498,g
HYDL3160405,HYDL3160405,Approved,821,g
HYDL3160407,HYDL3160407,Approved,838,g
HYDL3160408,HYDL3160408,Approved,841,g
HYDK3160404,HYDK3160404,Approved,610,g
HYDL3160406,HYDL3160406,Approved,821,g
HYDK3160408,HYDK3160408,Approved,504,g
HYDK3160409,HYDK3160409,Approved,505,g
HYDK3160410,HYDK3160410,Approved,365,g
HYDK3160411,HYDK3160411,Approved,362,g
HYDL3160409,HYDL3160409,Approved,828,g
HYDL3160410,HYDL3160410,Approved,828,g
HYDL3160411,HYDL3160411,Approved,816,g
HYDL3160412,HYDL3160412,Approved,836,g
HYDK3160405,HYDK3160405,Approved,603,g
HYDK3160406,HYDK3160406,Approved,437,g
HYDK3160407,HYDK3160407,Approved,441,g
HYDK3160412,HYDK3160412,Approved,542,g
HYDK3160413,HYDK3160413,Approved,574,g
HYDK3160414,HYDK3160414,Approved,393,g
HYDQ3160403,HYDQ3160403,Approved,1324,g
HYDQ3160404,HYDQ3160404,Approved,1320,g
HYDK3160415,HYDK3160415,Approved,415,g
HYDL3160413,HYDL3160413,Approved,825,g
HYDL3160414,HYDL3160414,Approved,820,g
HYDM3070503,HYDM3070503,Approved,836,g
HYDM3070504,HYDM3070504,Approved,846,g
HYDK3070513,HYDK3070513,Approved,703,g
HYDK3070514,HYDK3070514,Approved,336,g
HYDK3070512,HYDK3070512,Approved,704,g
HYDQ3070508,HYDQ3070508,Approved,1201,g
HYDQ3070509,HYDQ3070509,Approved,1215,g
HYDM3070505,HYDM3070505,Approved,1014,g
HYDM3070506,HYDM3070506,Approved,1015,g
HYDK3070515,HYDK3070515,Approved,335,g
HYDM3070507,HYDM3070507,Approved,840,g
HYDM3070508,HYDM3070508,Approved,800,g
HYDK3070516,HYDK3070516,Approved,724,g
HYDK3070517,HYDK3070517,Approved,724,g
HYDK3070518,HYDK3070518,Approved,712,g
HYDK3070519,HYDK3070519,Approved,348,g
HYDK3070520,HYDK3070520,Approved,345,g
HYDM3080500,HYDM3080500,Approved,815,g
HYDM3080501,HYDM3080501,Approved,825,g
HYDK3080500,HYDK3080500,Approved,594,g
HYDK3080501,HYDK3080501,Approved,595,g
HYDK3080502,HYDK3080502,Approved,439,g
HYDK3080503,HYDK3080503,Approved,437,g
HYDQ3220207,HYDQ3220207,Approved,212,g
HYDQ3220208,HYDQ3220208,Approved,215,g
HYDM3220205,HYDM3220205,Approved,910,g
HYDQ3220209,HYDQ3220209,Approved,801,g
HYDQ3220210,HYDQ3220210,Approved,795,g
HYDL3220210,HYDL3220210,Approved,970,g
HYDL3220211,HYDL3220211,Approved,998,g
HYDQ3220211,HYDQ3220211,Approved,343,g
HYDQ3220212,HYDQ3220212,Approved,346,g
HYDM3220208,HYDM3220208,Approved,980,g
HYDM3220209,HYDM3220209,Approved,970,g
HYDL3220212,HYDL3220212,Approved,993,g
HYDL3220213,HYDL3220213,Approved,1008,g
HYDL3230200,HYDL3230200,Approved,1020,g
HYDL3230201,HYDL3230201,Approved,1014,g
